,Gene_symbol,Log_FoldChange,PValue
240,CRISPLD2,-2.3080000000000003,6.88397677447933e-05
241,OXER1,-3.073,6.913106296830159e-05
242,VIT,-3.05,6.96097040583608e-05
243,SEMA3C,-1.567,7.01106061027843e-05
244,MATN1,-2.003,7.06593963188079e-05
245,STAT5A,-2.077,7.1759804877589e-05
246,NABP1,-1.901,7.22249655113e-05
247,CA9,-3.38,7.399470868520459e-05
249,C1S,-1.446,7.458054841174841e-05
251,SDC1,-1.5330000000000001,7.700231969911601e-05
252,FCGR1A,-1.98,8.0555445470925e-05
253,MROH7,-1.8559999999999999,8.01834462690334e-05
254,PLCL2,-1.2429999999999999,8.01039211192182e-05
255,KIAA1683,-1.135,7.92263454536694e-05
256,FOSL2,-1.676,7.99246220590246e-05
257,CHSY1,-1.435,8.07843244423041e-05
258,SLC14A1,-2.509,8.4134144852227e-05
259,KCNJ16,-3.0810000000000004,8.438127081644829e-05
262,KAZALD1,-2.384,8.78052072669892e-05
264,EMILIN2,-1.726,8.97865745571803e-05
265,THBS1,-2.556,9.010045090186429e-05
267,CTSK,-1.71,9.273034881624e-05
268,STAT6,-1.848,9.69212386038479e-05
269,ADAM33,-1.7009999999999998,9.74662415578375e-05
270,FGF16,-3.4139999999999997,9.809110295976641e-05
271,TNFSF12,-2.379,9.84137737231578e-05
272,MMP19,-2.378,9.90329958692446e-05
275,PKDCC,-1.7480000000000002,0.000100727905435956
276,CTAGE8,-3.238,0.000101501068791253
278,MAT1A,-3.227,0.000103424264840034
279,SLC12A4,-1.55,0.00010294060390970699
280,TRPS1,-1.4280000000000002,0.000103060251964923
281,SULF2,-1.9709999999999999,0.000103367371049639
282,ANXA1,-2.342,0.000106602725536335
283,MIR503HG,-2.42,0.000107822132593066
284,TBX18,-2.364,0.00010750098402546
286,B3GNT3,-2.86,0.000109115612890491
287,GPNMB,-2.7939999999999996,0.000109575249630179
289,GAPT,-2.798,0.000110341491293893
290,IL1RN,-3.945,0.00011141661835793799
291,ZDHHC19,-1.7369999999999999,0.000112163940165966
292,HOXD8,-2.775,0.00011270184623093
293,PTGES,-2.113,0.000113198611859157
294,KANK4,-2.3480000000000003,0.000113575717582298
296,ENG,-2.064,0.00011568212719437
297,MFAP2,-1.504,0.000115911329088291
299,P4HA3,-2.6919999999999997,0.00011787870622396899
300,SYNE3,-1.774,0.00011832653138286298
301,FZD8,-2.011,0.00011918801963026799
303,SEMA3F,-1.124,0.00012523074242549
305,S100A11,-2.141,0.000127102608786403
306,SLC8A1,-1.058,0.00012856206639478
307,TREML3P,-3.667,0.000132041952657027
308,FKBP14,-1.266,0.000132879483893571
310,NFIC,-1.76,0.000134930871051525
311,IL11RA,-1.706,0.000134901920034534
313,PMP22,-2.198,0.000136592194199307
314,EFEMP2,-1.921,0.000140178780921643
315,ACTRT3,-2.3609999999999998,0.00014248610028006002
316,G0S2,-2.195,0.000146283450161752
317,GPR4,-2.944,0.000145902040256152
318,PLXDC1,-1.8019999999999998,0.000147167591441198
320,FAM129B,-1.031,0.00014987817910410402
322,RAC2,-2.6069999999999998,0.00015287204247456398
323,GPRC5C,-1.765,0.000153189149442854
324,STARD8,-1.818,0.00015391153315281398
325,LDLRAD4,-1.321,0.00015557086639218302
326,CDH11,-2.335,0.00015619744572463
331,EHD2,-1.821,0.000164680003958691
334,FZD4,-2.119,0.000169206202631146
336,SLC40A1,-2.5660000000000003,0.000176276828708876
338,IL21-AS1,-3.8930000000000002,0.000181893895168354
339,MYZAP,-1.9480000000000002,0.000181053798932052
343,MTMR11,-1.7309999999999999,0.000181122586948095
344,TXNDC5,-1.38,0.000180033326149981
345,C15orf48,-2.224,0.000183905090554654
346,EGFL7,-1.7719999999999998,0.000183703122981371
348,FLRT2,-1.9709999999999999,0.000185656060914125
349,INPP4B,-1.412,0.000187059078653352
350,EPYC,-3.944,0.000190646292592715
351,PPARG,-1.766,0.000189577810379177
352,PTGS2,-2.387,0.000190531745139781
354,TINAGL1,-1.8130000000000002,0.000194613704016145
355,AHR,-1.827,0.000195077745216544
356,CTLA4,-4.758,0.00019627828449412
357,LINC01139,-2.372,0.000200831498811516
358,PRKD1,-1.6230000000000002,0.000204780419998721
359,LOC401463,-3.946,0.000208241825713769
360,TLL1,-2.189,0.00020904848851759599
361,CCDC80,-2.053,0.00020986618936116898
362,ANO9,-2.097,0.00021122372387673798
363,EPAS1,-2.423,0.000210918514257197
365,LY75,-2.53,0.00021307429890697
366,SELENOP,-2.086,0.00021453012545351202
368,SCARF1,-2.09,0.000216834043090358
370,CNGA1,-2.5989999999999998,0.000222287493625296
373,MIR22HG,-1.548,0.00022271431372942598
375,ADRB2,-2.155,0.000228447432352619
376,B4GALT1,-2.186,0.000228471173929097
378,POSTN,-2.156,0.000233750711187836
379,SMAD7,-1.381,0.000235964908902098
381,NYNRIN,-1.421,0.000238542938197844
383,FCGR2A,-1.669,0.00024377442694152403
384,LINGO4,-3.3939999999999997,0.000246119098285245
385,SLFN12,-2.15,0.00024614118998421804
386,CD44,-2.013,0.000246720327081147
387,HCLS1,-2.454,0.00024909503512475896
388,ALS2CL,-2.09,0.000252952488643657
389,CD109,-1.5759999999999998,0.000262227446666512
390,PRDM11,-1.188,0.00026687223896609103
391,DCAF12L1,-2.636,0.00027017803807666697
392,ADGRL4,-2.705,0.000270394916018376
393,LCP1,-1.956,0.00027011098235779797
394,B3GNT9,-2.01,0.00027160147790996296
395,SULT1C2,-2.0980000000000003,0.00027399514684767
396,UBA7,-1.744,0.000280166905000913
397,CYBRD1,-1.699,0.000280604689869733
398,LRRK1,-1.0959999999999999,0.000285899262419642
399,FKBP9,-1.376,0.000288131615378107
400,TMC6,-1.706,0.000290655412061996
401,PRSS3,-2.155,0.000297869988677
402,GATA6,-2.225,0.00029736771894904503
403,TGFB3,-2.114,0.000300816159530453
404,COPZ2,-2.137,0.00030322591813033197
405,FGF10-AS1,-3.0039999999999996,0.00030548803543197997
406,ELK3,-1.712,0.000305733592868316
409,FER1L4,-1.547,0.000309914405550206
410,NFKBIZ,-1.598,0.00031256654815604905
412,CD86,-4.329,0.000319753780604116
414,SLC16A3,-1.423,0.00032262878823390603
415,ZCCHC24,-1.744,0.000322096922252835
416,FSTL1,-1.653,0.000323619486449142
418,SPR,-1.791,0.00033019187550094
419,CTAGE4,-3.515,0.000329352970322625
420,IGFBP4,-1.676,0.000327080332761694
421,SPARC,-1.544,0.000329748606754418
422,LOC105376609,-2.668,0.00033274044917097596
423,HAND1,-3.782,0.00033312999916365
425,FXYD1,-1.945,0.00033517678688507995
427,BMPER,-2.235,0.00034152299644192
428,MCTP2,-2.036,0.000342991573349472
431,MBNL2,-1.3459999999999999,0.000344771430091419
432,TNFAIP8L3,-2.136,0.000346617360806802
433,WWTR1,-1.465,0.00034904000792723396
434,HSD11B1,-2.8810000000000002,0.000351455698767736
435,ITGA5,-1.375,0.000353442774469138
437,GDF15,-2.346,0.000361796477566606
438,RSPO4,-2.178,0.00036338915546735295
440,APOBEC3C,-1.925,0.0003732224004512
441,RAPGEF3,-2.001,0.00037237760336933303
442,PIEZO1,-1.669,0.000372518614976061
443,CD164,-1.334,0.00037429449856331
446,ABI3BP,-1.5290000000000001,0.000377360616144071
451,ISM1,-1.798,0.000390990879422826
452,TMEM119,-2.467,0.000394828364006596
453,LOC283299,-2.156,0.000400816687053292
454,NEAT1,-1.439,0.00040292542484083303
455,ACOT1,-1.6780000000000002,0.000405676378721788
456,P4HA1,-1.564,0.00040693212393372595
457,ACPP,-2.213,0.000413117995413446
458,SLC51B,-1.8559999999999999,0.00041501588108922797
460,CSF3R,-1.764,0.000417992034086536
462,DHRS3,-1.729,0.00042828774580559704
463,TSPYL5,-1.8419999999999999,0.00042694077980562405
465,LOXL1,-1.556,0.000437817298680497
466,TREML4,-3.6439999999999997,0.000439115344686951
467,HAAO,-1.84,0.00044005164557111903
469,DSC3,-1.919,0.00044903815302688204
470,IQCA1,-2.1109999999999998,0.00044607548614469404
471,KCNJ2,-2.329,0.00044734372307966396
473,CREB5,-1.222,0.00046204119857129006
474,SHE,-1.963,0.00046519447602336503
475,RNASE4,-1.591,0.000470549617168175
476,HSPG2,-1.609,0.000470444252021907
477,ADD3,-1.3780000000000001,0.000469503511400624
478,FLG,-2.8489999999999998,0.00047193967993030596
480,SELENBP1,-1.489,0.00047534768091478895
482,LINC00677,-3.219,0.000480335379686262
483,ARHGAP26,-1.04,0.00048477885818237
484,OR2A7,-3.62,0.00048641648081287805
485,RDH10,-1.3519999999999999,0.000488838793095382
486,ANGPTL4,-2.265,0.000490947919873255
487,FOXO1,-1.3980000000000001,0.0004912381478509781
488,EYA1,-2.0,0.000496553047394565
489,PHLDB2,-1.061,0.000499983406020781
491,FCGRT,-1.4369999999999998,0.000504596302706885
493,LINC01914,-2.897,0.00051596971497475
494,GPR20,-2.503,0.000516020769966534
496,SLC39A8,-1.605,0.0005141479401531639
497,ITGA9,-1.564,0.000512703921421697
498,COL23A1,-2.201,0.0005139254521965691
500,SLC26A9,-3.4360000000000004,0.000521085619647551
501,CD1D,-2.8489999999999998,0.000524040162349485
502,MIR4313,-4.265,0.0005261904811638621
504,PARVB,-1.617,0.000530643092292903
505,PEAR1,-2.2230000000000003,0.000535308795268089
507,PRLR,-1.5959999999999999,0.0005446633049523821
508,RASSF3,-1.349,0.000544613474604624
510,CXCL1,-2.3609999999999998,0.000548548351863244
511,NIPAL2,-1.891,0.000547510970958354
512,IFIT2,-1.9180000000000001,0.00055908709230155
514,ITPRIPL2,-1.839,0.000559933532931112
515,CHI3L1,-1.867,0.0005640038079290179
516,PLB1,-2.07,0.0005652087097578759
517,SYNPO,-2.3280000000000003,0.000568265310796537
518,NR3C1,-1.666,0.000571481756365289
519,TLR5,-1.635,0.000579748019282537
520,CBFB,-1.246,0.000579861989481224
521,NCOA7,-1.575,0.0005819837858875031
522,TMEM56,-1.483,0.000587090932235216
524,SMIM24,-2.728,0.000596229357769388
526,CD248,-1.663,0.000597341060530433
527,GOLIM4,-1.04,0.0006018788091754781
528,RAB3IL1,-1.821,0.0006115847774220611
529,VCAN,-1.385,0.000614714092078572
530,SOCS3,-1.318,0.0006262429424900581
531,FES,-2.031,0.000632331160746475
532,PGM5,-1.49,0.000633234093270338
533,BCL3,-1.643,0.000637645795893021
535,TCEA3,-1.548,0.000657045425688799
537,EPGN,-3.102,0.000661989420531778
539,SNHG8,-1.449,0.0006641907856894951
540,COL1A2,-2.064,0.000665856131314438
541,SLC10A6,-3.1719999999999997,0.000677147469410765
543,ADAMTS17,-2.197,0.000684488276549357
545,BARX2,-3.8089999999999997,0.000689830898528885
546,PLEKHG4,-2.044,0.000691630398726307
548,PGM1,-1.419,0.000697668781491275
549,DDR2,-2.2159999999999997,0.000697790560182352
551,RASL11B,-1.535,0.0007054027104930861
552,ADAMTS2,-1.521,0.000703679937007457
553,PLAGL1,-1.4569999999999999,0.000705582491450904
554,FKBP10,-1.196,0.000706074924522989
555,KIF26B,-1.489,0.000720154641472213
557,AMOT,-1.3719999999999999,0.000735814099745235
559,APOD,-2.037,0.00074665173020868
562,LINC00922,-1.75,0.0007573561287160071
563,NGF,-2.3369999999999997,0.000756922650860418
564,CBLC,-2.696,0.000760241920799793
565,PDE7B,-1.911,0.000764648177783743
568,ABI3,-2.311,0.000782191947057985
569,C17orf107,-1.412,0.0007819206915337059
571,SEC24D,-1.463,0.000781061940921922
572,LRRC61,-1.8840000000000001,0.000783947191993755
573,PPIB,-1.121,0.000786934923341395
574,CDKN1C,-1.226,0.000790164652317937
575,TMEM154,-2.233,0.000799836229816747
577,GPX7,-1.5959999999999999,0.000798698412432938
579,CARMIL1,-1.599,0.000808678686546406
580,RAMP2,-1.499,0.000810092392752257
581,LHFPL2,-1.4509999999999998,0.000818667525756506
586,LOC100506314,-1.85,0.000837521217926735
587,AHRR,-1.4040000000000001,0.00083941635804142
591,WNT5B,-1.077,0.00085198179100218
592,RFLNA,-1.973,0.000861343524045752
593,SCARA3,-1.17,0.000862892464641256
594,CD83,-1.94,0.000868284917116659
595,CDKN1A,-1.8230000000000002,0.000866975838888622
596,PLOD2,-1.7080000000000002,0.000871292255766932
597,TRIM22,-1.574,0.000875726598711854
598,LRP1,-1.014,0.0008747071773943089
600,MYOD1,-2.296,0.000882201914168945
601,IL18R1,-2.167,0.0008876463515564801
603,TCIRG1,-1.5659999999999998,0.0008981694974390859
605,PYCARD,-2.237,0.000902879418934802
608,ATP10A,-1.7080000000000002,0.00091230328234225
609,EGFL6,-2.5380000000000003,0.0009190226268189961
610,LINC00968,-2.918,0.000928370679721674
612,DNAJC3,-1.2209999999999999,0.000942178121732943
614,KCNQ1OT1,-1.166,0.0009537747131056
615,SSR1,-1.0190000000000001,0.0009507023952173189
619,SPACA6,-1.0959999999999999,0.000960387754013976
620,HSPA12B,-1.8419999999999999,0.0009668992893156301
621,ALDH1L2,-1.075,0.0009853268298847151
622,COL27A1,-1.265,0.000985928903428175
624,GATA4,-2.425,0.0009972052426238179
628,ROR2,-1.735,0.00102356607210979
629,SMTN,-1.005,0.00102803998210811
630,KCTD14,-1.7790000000000001,0.00103243291913925
631,ABCA5,-1.256,0.00103639204711952
633,BMP1,-1.3419999999999999,0.00104170740419485
634,TNS1,-1.646,0.00105255036189092
635,WT1,-4.217,0.00105606952967448
636,IKBKE,-1.733,0.00106032754793902
637,LOC101929532,-3.043,0.00107068871880658
638,ETS2,-1.273,0.00107130440624439
640,HLA-DOB,-3.5589999999999997,0.00108349358419257
641,MMP28,-2.56,0.00108724643570394
642,LINC01121,-2.5380000000000003,0.0010909397721714
644,P4HB,-1.149,0.00109289075238655
645,VANGL1,-1.61,0.00109882577827885
646,CALD1,-1.383,0.00110609539232664
647,SERPINB4,-2.9989999999999997,0.0011194598560699699
648,CDK15,-2.209,0.0011363631733544801
649,C3,-1.4,0.0011298519250488
651,PLAC9,-1.939,0.00113746563468557
653,SULT1C4,-1.2309999999999999,0.0011400395418070198
656,DISP1,-1.156,0.0011336865721118
657,PTPN14,-1.55,0.00113325443885201
659,NFIX,-2.437,0.0011448802113542698
660,FAT4,-1.565,0.0011461084102340699
661,DSG2,-1.0070000000000001,0.0011580936329892801
662,TSC22D3,-1.043,0.00115724763374428
664,LOC100288570,-2.6630000000000003,0.00116831468341149
665,FUT4,-1.288,0.00118360183460705
666,PRR15,-2.59,0.00119579139333899
669,KERA,-2.7880000000000003,0.00121992171547327
670,CDRT15L2,-2.188,0.00122966896525161
672,C2CD4B,-3.1919999999999997,0.00123897704771718
673,LOC105375451,-2.6839999999999997,0.00124495606020968
674,CYCSP52,-1.744,0.00124370676078934
675,SPAG4,-1.4269999999999998,0.00124559279841725
677,BTBD19,-1.442,0.0012543026883365801
678,IGFBP5,-1.641,0.0012559973623842901
679,GATA6-AS1,-2.362,0.00125916169012827
680,PLA2R1,-1.5730000000000002,0.00126342284134023
683,LINC02104,-2.334,0.0012694333839004099
684,METTL7B,-2.875,0.0012739756136866
686,CASTOR1,-1.2690000000000001,0.00127591474427985
687,SEMA3E,-1.527,0.00128386507716334
688,IQGAP2,-1.097,0.00128410970030629
689,CAVIN1,-2.044,0.00128183711756204
690,TMEM214,-1.032,0.00127955473731655
692,GGTA1P,-1.661,0.00129356004578284
693,SPINT1-AS1,-1.9869999999999999,0.00131153516247729
695,GPC4,-1.291,0.00131092820530194
697,CALHM2,-1.45,0.0013267666048804
698,SCUBE3,-1.2819999999999998,0.0013252321349483199
702,HOXD4,-2.785,0.00134356537198905
703,C1GALT1,-1.368,0.0013492570507795199
704,EMILIN1,-2.166,0.0013526998064852301
708,DDX60L,-1.2690000000000001,0.00136897675284325
709,MOCOS,-1.986,0.0013731803369938199
712,MTHFD2,-1.193,0.00136427376861024
713,MIR214,-2.485,0.0013733123476916901
716,ZFP92,-1.9169999999999998,0.00138131151378531
717,RRAS,-1.486,0.00138432703526085
718,FAP,-2.636,0.00138690434270922
719,COL6A5,-2.839,0.0013895977091686199
720,FAM196A,-1.7280000000000002,0.0013951015210444699
721,PLBD1,-1.757,0.00139856303945332
722,TSPO,-1.004,0.00140098883865925
723,OXGR1,-1.755,0.0014085616682767699
724,SOX6,-1.161,0.0014188471167350199
728,SLC38A4,-2.478,0.00145547544127694
732,P3H1,-1.0590000000000002,0.00146948659610756
733,LURAP1L,-1.516,0.00147299764539868
734,FILIP1L,-1.3530000000000002,0.00147612890866531
735,TMEM26,-1.7890000000000001,0.00149053754487942
738,MR1,-1.298,0.00152276048807973
739,PROK2,-2.799,0.00153237413040829
740,SIX2,-2.7310000000000003,0.00153177805968164
742,LTBP3,-1.649,0.00155062559237253
743,CEBPB,-1.3969999999999998,0.0015576365134775802
744,VSIG10L,-1.031,0.0015600830926530901
745,FBLN2,-1.4880000000000002,0.00156118115152769
748,OR2A1,-2.667,0.00158276485582226
749,ANKRD30BL,-1.536,0.00159960533856799
750,KLF2,-2.197,0.0015972162636459
751,GBGT1,-1.713,0.00159729490777457
752,PIK3R1,-1.2429999999999999,0.00160069942415451
753,ADM,-2.292,0.00161319340080026
755,NBPF10,-1.123,0.00161532310933251
756,ATL3,-1.169,0.0016207561737514
757,FGL2,-1.8130000000000002,0.00162830957643961
758,CCL26,-3.2089999999999996,0.00163120691664851
760,SCX,-1.671,0.00164402906048431
762,LINC00473,-1.097,0.00165643109073836
763,GC,-3.37,0.00166284161663567
764,RUNX1,-1.788,0.0016617338302891
765,PCSK5,-1.163,0.0016765889263977
766,SH3RF2,-1.943,0.00168694186963571
767,ADAMTS9,-1.459,0.00168686293349094
770,LINC00887,-1.723,0.00171445024688073
771,CLDN19,-2.483,0.00171655855446012
773,ODF3L1,-1.67,0.00172286166572151
774,TGFA,-2.355,0.00172432831110147
775,ANGPT4,-1.801,0.00172087227136341
776,NMI,-1.685,0.0017378594326768599
777,LINC02044,-1.389,0.0017363731063471301
778,LOC100507156,-1.31,0.00174982047187357
779,QRFPR,-2.173,0.0017536162814413
781,CYTOR,-1.665,0.0017629628211026102
784,CMKLR1,-1.6030000000000002,0.00177591352051427
785,OPLAH,-1.454,0.0017782762117359
789,SEC14L6,-1.4909999999999999,0.0018005520711757699
790,TANC1,-1.446,0.00180539292993964
792,ROR1,-1.349,0.0018274921359007898
793,SSC4D,-1.735,0.00183706469495456
794,RASAL3,-3.201,0.00185605151640603
795,MAGIX,-1.297,0.0018620621767835898
797,C9orf47,-1.8319999999999999,0.0018588973462972198
800,SH3PXD2A,-1.128,0.0018624864192724898
801,CCND1,-1.175,0.0018485042126683898
802,SCG2,-1.38,0.0018644964421049102
803,AEBP1,-1.015,0.00186971896528183
805,CALU,-1.046,0.0018746366066370002
807,PAPPA-AS1,-2.032,0.0018890649216914898
808,CSMD1,-1.57,0.00189712607489258
809,STOM,-1.703,0.0019038804912491398
810,CCDC8,-1.1059999999999999,0.00192281800722367
812,KANK2,-1.4709999999999999,0.00193049468812677
814,GPER1,-1.385,0.0019421926085384802
815,NBPF14,-1.274,0.00195964781467327
816,APOBEC3F,-1.692,0.00197388778575318
817,EML4,-1.014,0.00197170900024706
818,ACTR3C,-1.5959999999999999,0.0019802721830059
820,ACADL,-1.945,0.00199112995792811
821,STAT3,-1.063,0.00201104514391537
824,FURIN,-1.014,0.00202467537887401
826,LAMB1,-1.411,0.00203297355951399
827,TLX1,-2.4859999999999998,0.00203597921990517
828,SERPINC1,-1.869,0.00204002189782692
829,CD274,-2.05,0.00204942372628717
832,COL5A2,-1.9780000000000002,0.00206931002290242
833,TCEAL9,-1.018,0.0020740387243949198
834,CRTAP,-1.3130000000000002,0.00207560794208771
836,NID1,-1.6369999999999998,0.00208369922349494
837,SH2D3A,-1.301,0.00209342093814764
838,GAS1,-1.037,0.00209270196034504
839,MALRD1,-1.786,0.0021045567755239303
840,DCAF12L2,-1.506,0.00210164522420812
841,TMEM263,-1.053,0.00210358247174994
842,MIR503,-2.484,0.0021167798509775897
843,MUSK,-2.184,0.00211084365130246
844,PLP2,-1.6,0.00211310891174637
845,NOTCH2,-1.358,0.00211770210665467
846,ADCY7,-1.09,0.00213148493424916
847,HES1,-1.084,0.0021352322423685397
849,DAB2,-1.6340000000000001,0.00213329251488718
850,KCNE5,-1.952,0.00213991210300944
851,P3H3,-1.101,0.0021449941430282398
853,ADAMTS4,-1.177,0.0021673183679038
854,CAPN6,-2.7030000000000003,0.00217265413956924
858,BAIAP2L1,-1.036,0.00220792741066081
859,STARD13,-1.22,0.00220359372233691
860,VWA1,-1.058,0.00220641324135831
861,CHST15,-1.1340000000000001,0.0022086094299485102
862,TIMP2,-1.3259999999999998,0.00222310721036868
863,NRROS,-1.797,0.00223088900892768
864,ITGA1,-1.507,0.0022380463164228897
865,PIWIL1,-2.2569999999999997,0.00224971828122136
871,TNRC6C-AS1,-1.5919999999999999,0.0022756478224718896
874,SMAD6,-1.265,0.00229663185385249
876,FGFR1,-1.012,0.00230142238173257
877,DSE,-1.053,0.00234752919119308
878,SPTLC3,-1.272,0.0023502667630612103
880,CCDC33,-1.4040000000000001,0.0024010430882317898
882,IL1A,-2.375,0.00242492260277617
883,SIGLEC11,-2.327,0.00243074640019225
884,SRPX,-1.695,0.00242892204241054
885,PPP1R36,-1.597,0.0024372127838914
886,FBLIM1,-1.204,0.0024414611357822698
887,HRH1,-1.619,0.0024457659442706
888,RNF217,-1.0190000000000001,0.00245251216084496
889,UTRN,-1.12,0.00245034132494006
890,MMP11,-1.298,0.00245944923273174
893,SPINT2,-1.063,0.0024705031939516397
894,FBN2,-1.7819999999999998,0.0024729332533772698
895,FBLN1,-1.2819999999999998,0.00247560040683078
896,COL16A1,-1.989,0.0024800740157511
898,CLDN23,-2.209,0.00251178905916512
899,MGC20647,-2.82,0.00252641531848929
901,EFNA1,-1.256,0.0025402040093803102
902,PTGFRN,-1.4880000000000002,0.00253791911509227
903,FKBP9P1,-1.409,0.00255507828791814
906,PDK4,-1.3230000000000002,0.00258439200666043
907,GADD45B,-1.7790000000000001,0.00258833139320502
908,SAMD4A,-1.4340000000000002,0.00259325157632493
910,LOC100130476,-1.577,0.00261201155908486
911,SYCE1,-1.415,0.00262260426242887
912,CYP7B1,-1.7,0.00264614313131119
913,NEFH,-1.531,0.00264783443043896
917,TM4SF19,-1.399,0.00266083820029665
919,VEGFA,-1.073,0.00266172787079071
920,FBXO17,-1.508,0.0026747211060003198
921,SGK1,-1.2429999999999999,0.00267227927868197
922,TLCD2,-1.36,0.00268299840971172
925,SNHG18,-1.3559999999999999,0.0026990877456992
927,TNFAIP8,-1.49,0.0027165040267259103
928,CORIN,-2.225,0.00273087549108671
929,NAP1L6,-1.8,0.00274912992404415
930,QRFP,-1.232,0.0027501291609330803
931,JAK3,-1.167,0.0027376473902341
932,ZDHHC14,-1.078,0.0027392443212842198
934,ANXA2,-1.43,0.0027496852076274603
935,NEU4,-1.786,0.00275371942248438
938,EMP3,-1.244,0.0027811931415887103
940,DENND2D,-2.718,0.00280096808026712
941,FLNB-AS1,-1.673,0.00280419547904999
944,CD52,-2.9739999999999998,0.00282745727428007
946,FRMD6,-1.5219999999999998,0.00282491463958376
947,LOC102724450,-1.4480000000000002,0.0028320269446132
948,ICAM1,-1.6740000000000002,0.00284430384094572
953,SPSB1,-1.06,0.00289833815622497
954,MEOX1,-2.1319999999999997,0.00290756669359696
955,LCAT,-1.3030000000000002,0.00290585546895004
959,ARHGEF19,-1.02,0.00292362982498657
961,DAAM2,-1.8230000000000002,0.0029321772170343803
962,EMILIN3,-1.311,0.00293686640285118
966,XKR8,-1.109,0.0029714390441588
968,RIN3,-1.526,0.00297698975355718
970,TGFB3-AS1,-1.8559999999999999,0.0030102978266448
971,FAM118A,-1.715,0.00301442104631731
972,LIMA1,-1.2429999999999999,0.0030303170872956102
973,DGKA,-1.075,0.0030424155396051302
974,LOC102724334,-1.207,0.00304976605635781
975,IFI16,-1.206,0.00304710840753268
977,TERC,-2.255,0.0030720607704993897
978,FBXO4,-1.198,0.0030765391888959897
979,SEMA3B,-1.013,0.00311287822525478
980,ITGA10,-1.258,0.00311991094254983
982,MYC,-1.115,0.00313754693102289
983,GRP,-2.312,0.00314126795860884
984,ZC3HAV1L,-1.421,0.00315474509941078
988,EEPD1,-1.4709999999999999,0.00320146514424595
989,PRSS50,-1.9709999999999999,0.0032100191660808103
990,GSTT2B,-3.302,0.00321637513900925
991,KRT8,-1.692,0.00322447646616426
993,TNFAIP6,-1.705,0.00324253887002283
995,SSPN,-1.051,0.00324369700742459
998,CHST14,-1.08,0.0032653082649532197
1000,GSTM5,-1.9869999999999999,0.0032938206986627802
1001,C1GALT1C1L,-2.7969999999999997,0.00331857770210899
1002,LOC105371824,-1.893,0.00332023302752512
1003,LINC01164,-3.488,0.00331481039130505
1005,GGT5,-1.5230000000000001,0.00331342437761245
1006,ZMAT3,-1.02,0.00332048341411393
1007,PMEPA1,-1.166,0.00332943497726033
1008,PDZD2,-1.554,0.00333789855302662
1009,FAM83B,-3.675,0.0033537031912029
1010,GOLGA8N,-1.273,0.00336816785724968
1011,WIPF1,-1.094,0.0033831217945839197
1014,SMC1B,-1.25,0.0034220455546454
1016,SMIM10,-1.817,0.00344725065007845
1017,ARSE,-1.5130000000000001,0.0034477180890196604
1019,ECE2,-1.136,0.00345686595103499
1020,TSPAN9,-1.03,0.0034678920130078897
1021,ADAMTS6,-1.4480000000000002,0.00347911720091952
1023,AKAP4,-3.092,0.00356175109166306
1024,ECEL1P2,-2.504,0.0035316052669884398
1026,RAB44,-2.399,0.0035272995707259997
1029,CCDC129,-1.2570000000000001,0.0035355721168973397
1030,SLC9A7P1,-1.496,0.0035166781278857602
1031,GBP5,-1.5219999999999998,0.0035132367401058896
1032,GNA14,-1.435,0.00354338319494565
1033,RBM43,-1.148,0.0035493202234213295
1034,CDC42BPG,-1.304,0.0035179814333104603
1035,SNED1,-1.02,0.00350362552086658
1037,H2AFJ,-1.07,0.0035258894663805296
1039,F2RL2,-1.258,0.0035640158983493205
1041,MDFIC,-1.42,0.00353971940170965
1042,LPAR1,-1.985,0.0035400637409709204
1043,TBC1D2B,-1.337,0.00355875099037669
1045,RNF207,-1.423,0.0035829580588055297
1046,EPB41L2,-1.4,0.0035865416835776298
1051,CACNA1C,-1.35,0.0036341375178091
1052,TSHZ1,-1.107,0.00364835082399772
1053,FBN1,-1.8459999999999999,0.0036461038505809203
1054,CD302,-1.577,0.00366344325319004
1058,PRSS23,-1.03,0.00369037810658081
1060,SH2D2A,-1.7919999999999998,0.0037041522398183
1062,GOLGA6L10,-3.21,0.0037364491850207203
1063,HOXD3,-2.41,0.0037532422333251604
1064,LTBP1,-1.578,0.00376495539301603
1066,LOC79999,-2.892,0.0037865214636319602
1069,ERG,-2.4659999999999997,0.00379639808744405
1070,FGB,-2.697,0.0038045512166527797
1072,ASTL,-2.928,0.0038487951000852204
1073,CLIC5,-1.9480000000000002,0.00384334430290036
1074,MGC12916,-1.3969999999999998,0.0038518285697171396
1076,ABCA6,-1.4269999999999998,0.0038624507340983797
1077,EFNA5,-1.3030000000000002,0.0038629653728610796
1078,SPATS2L,-1.088,0.00386831884893488
1082,SLC22A1,-1.3619999999999999,0.00391925274033498
1084,ARMS2,-1.818,0.003952665812580279
1085,CALML6,-1.452,0.00392746778175722
1087,PLSCR1,-1.235,0.00395539644154
1088,IDUA,-1.239,0.003954488079591779
1092,OSTC,-1.041,0.0039460653182422
1093,PNMT,-1.413,0.0039710095895656395
1094,FAM110D,-1.578,0.00400491748797101
1095,PTGIR,-1.226,0.0040294988728459
1096,SMAGP,-1.354,0.0040397909859211795
1097,GJA1,-1.4909999999999999,0.00404521337881065
1099,SHC1,-1.143,0.0040625185753219205
1100,GPSM3,-1.4680000000000002,0.00410744808785154
1102,CCDC158,-1.599,0.00411389006881328
