,Gene_symbol,Log_FoldChange,PValue
1249,AQP4,1.217,0.0052896783981640294
1254,C7orf61,1.82,0.00537692006392939
1256,CECR2,1.0090000000000001,0.00537763130538238
1261,TMEM269,1.4069999999999998,0.00543494857539463
1262,LINC01833,1.764,0.00543700216025695
1270,FOXP1-AS1,1.751,0.00549981244237415
1273,SRP14-AS1,1.245,0.0054966558791836
1280,GJB6,1.2990000000000002,0.00554725736181298
1288,IL1RL1,2.342,0.00567744794325976
1294,GPR75,1.238,0.00569751785969616
1302,GRM7-AS1,2.65,0.00583254203216334
1314,ANKK1,2.469,0.00592477909655811
1318,CLEC1A,1.473,0.00596147404541784
1319,HIGD1B,1.035,0.0059569831972259395
1336,FP248,2.043,0.006120256471283479
1337,CRB2,1.2570000000000001,0.00612089693071844
1346,LRRC37A5P,1.9180000000000001,0.00620927063843465
1348,YES1,1.006,0.006221836610114879
1363,LINC00410,1.58,0.00641810665242529
1366,ALPP,3.338,0.0064837372590813205
1371,MIR144,2.285,0.00649511460733962
1373,OFCC1,1.922,0.0065209453952931795
1383,MAP1LC3B2,1.8559999999999999,0.00659461302345319
1392,SRGAP1,1.11,0.0066726404564394605
1397,SLC28A2,1.196,0.0067185986396098
1403,PUS7L,1.02,0.00682035351316155
1404,PODNL1,1.35,0.00683164378458161
1407,LINC02261,1.8730000000000002,0.00689367256224996
1411,LMNTD1,1.608,0.00694370670071729
1417,NPSR1-AS1,1.82,0.00703178111407374
1419,SUCLG2-AS1,1.41,0.007068159614538841
1422,SLC9C2,2.89,0.007109459169601759
1432,SEC1P,1.754,0.00718612895070498
1436,SDC2,1.01,0.007184681397304479
1439,PZP,1.399,0.00723985217492665
1440,NUPR1,1.065,0.00723744372995884
1441,NHSL1,1.138,0.00724918999762751
1442,NR2E1,1.046,0.00725626581124258
1450,SIX5,1.249,0.00733748123594265
1451,BEND7,1.113,0.00734405445004062
1460,AICDA,1.99,0.00746679766405409
1469,RYR1,1.065,0.007532335713381991
1471,APOBEC3A,2.048,0.0075483022382388
1473,LINC01550,1.359,0.00759761597528536
1474,GPC5,1.12,0.007623629992185491
1479,AGMO,2.1390000000000002,0.00772632897957063
1492,NPIPA3,2.798,0.00788871255385773
1493,C1orf186,1.188,0.00791403680184044
1497,DMC1,1.8019999999999998,0.00795542891109571
1498,PYGO1,1.044,0.00797781171520448
1504,G6PC,1.744,0.0080221408818817
1506,ZNF628,1.082,0.00804391908901273
1515,FGF11,1.0859999999999999,0.00813590419572169
1517,CCDC152,1.044,0.00816674707587613
1518,MROH6,1.5319999999999998,0.00820019103764858
1520,RGR,1.237,0.00820198441971272
1523,ALDH1L1-AS2,1.554,0.00821674182530518
1526,TNFRSF10A,1.6469999999999998,0.00824997356624568
1544,ADORA2B,1.169,0.00839059449359691
1545,P2RY1,1.2209999999999999,0.00841165711060394
1557,RNF43,1.139,0.00864249232668703
1559,NUSAP1,1.446,0.00871090803477614
1560,ANKRD62,1.3,0.00871092113155464
1562,HVCN1,1.0490000000000002,0.00869667012707313
1581,LOC101927314,1.033,0.0088390755630904
1583,LINC01108,2.044,0.0088553716511611
1584,FBN2,1.6640000000000001,0.00886088915640303
1587,MBP,1.515,0.008877458853905559
1592,LINC02112,2.02,0.00897535228905488
1594,CYP2J2,1.1340000000000001,0.008967558476860529
1605,BCL2L12,1.6869999999999998,0.00910704805115652
1609,LHFPL1,1.9969999999999999,0.00915241832074543
1610,GMPR,1.1340000000000001,0.00915433108848158
1639,MEIS1,1.232,0.009566749882294891
1646,CASP7,1.072,0.00963017761613838
1659,FAM221B,2.444,0.00980546920206298
1667,PRICKLE3,1.255,0.009861094803049291
1671,DLL1,1.298,0.00990918297735065
1677,LOC284632,1.801,0.00998252387927155
1689,RFX4,1.051,0.0101303437691606
1693,RFTN2,1.068,0.0101424366501397
1694,NFATC4,1.056,0.0101641991095168
1704,NHS,1.176,0.0104022646587058
1706,HBG2,1.974,0.0104322873591187
1723,ADAMTSL3,1.0090000000000001,0.0106055746189805
1728,FCRL3,1.9780000000000002,0.0106365086962616
1735,GPAM,1.131,0.0106959622680348
1738,LRIG1,1.005,0.0107253878069548
1739,CDKN2B,1.4809999999999999,0.0107380306434253
1748,LINC00466,2.513,0.0109144150793813
1760,EYA2,1.07,0.0111027128154802
1763,EDNRB,1.129,0.011125305138213998
1767,ESRP2,1.6680000000000001,0.0112668895627046
1769,LOC554223,1.2890000000000001,0.0112074682783969
1779,LINC00982,1.048,0.0112549963334564
1786,NEMP2,1.052,0.0113742190715705
1789,DDR1,3.072,0.0113830717127426
1790,PCDHGA12,1.139,0.0114097682902551
1794,PCAT19,3.616,0.0114281596094775
1809,HHLA1,1.077,0.0115979186114633
1830,HMOX1,1.44,0.0119499165607362
1833,LPAR1,1.383,0.0119519878039071
1859,LINC01602,1.629,0.0122925473411313
1861,KCNMA1-AS1,1.003,0.0123220420642665
1876,GADD45B,1.4380000000000002,0.0124778048973888
1891,LRRC9,1.903,0.0127634592743311
1895,C22orf15,2.8369999999999997,0.0128002391842068
1897,TSPAN11,1.065,0.0128180261673504
1905,FGFR4,1.246,0.0128971901103504
1906,ZNF850,1.433,0.012915180719107001
1911,PRSS55,2.2030000000000003,0.0130051302013244
1919,HAUS1,1.178,0.0130976388288289
1920,CYP4F11,1.2570000000000001,0.0130935090326807
1928,PDE8A,1.1320000000000001,0.0131867315223998
1932,GAPT,1.82,0.013264115802036002
1935,LGR4,1.014,0.0133004419084282
1943,NPL,1.0070000000000001,0.0134034292143059
1944,MAB21L3,1.1640000000000001,0.0134139623842216
1945,TRIM39,2.673,0.0134402405596426
1946,GABRG1,1.061,0.0134670493967091
1951,CDKN2C,1.036,0.0135711039934535
1954,IRX3,1.876,0.0136406761886002
1968,SCARNA7,1.778,0.0139793970641839
1971,OTX1,1.006,0.0139649436243317
1981,HERC2P2,1.204,0.0141483573893936
1985,ADA,1.209,0.0142151021773075
1995,OVOS2,2.327,0.0143634788557165
2002,LINC00581,2.313,0.0145187342957294
2008,PSTPIP1,1.005,0.0145638486245526
2009,SULT1C4,1.161,0.0145576076814471
2010,LOC100505716,1.327,0.0145820804609884
2012,ZMYND12,1.16,0.0146485977243028
2014,EVPL,1.4880000000000002,0.0146934100448617
2017,PELI2,1.04,0.0147724874479301
2021,HES7,1.5219999999999998,0.0148138408604021
2022,FAS,1.067,0.0148107433068799
2025,UCA1,1.618,0.0148600395067842
2032,RNF222,1.768,0.014983995707973999
2035,LINC00989,2.351,0.0150040317166923
2040,LPAR3,1.24,0.0150600329047926
2046,FCN1,1.218,0.0151460634261786
2067,STK17B,1.2930000000000001,0.0154838775648526
2075,HLA-F,1.973,0.0155835895619805
2076,FABP1,2.742,0.0155994174881933
2083,PROCA1,1.013,0.0157566053290233
2087,ZNF490,1.034,0.0158139093851138
2088,AASS,1.016,0.0158438477915279
2107,RARRES3,1.008,0.0161978609313756
2116,SLC52A3,1.442,0.016358199145323
2118,LINC01819,1.617,0.0163831634927128
2135,SGO2,1.253,0.0166998845348708
2136,COL4A3,1.256,0.0167041287806106
2142,FER1L4,1.018,0.0168247321915963
2153,NPIPB8,1.216,0.016973179625433998
2162,POLD1,1.129,0.0173230518323524
2166,CFLAR-AS1,1.266,0.0174267902998194
2175,CR1,1.6740000000000002,0.0175473074396118
2179,PYGL,1.031,0.0175670456103295
2181,ADAMTS9,1.055,0.0176726952086257
2203,LILRB5,2.3930000000000002,0.0180038865892232
2207,LINC00668,2.003,0.0181253588091319
2217,ACOX2,1.078,0.0181591918385535
2222,BLACE,1.7890000000000001,0.0183231951188751
2228,CYP11A1,1.284,0.0184103409817006
2239,LINC02175,1.327,0.018583079672481004
2248,HIST1H1C,1.202,0.0186613175112221
2249,TREM1,2.229,0.0187191707063507
2250,HS3ST3B1,1.325,0.0186830410194397
2257,ARHGAP8,1.452,0.0187975538210629
2271,HGF,1.062,0.019046623418985
2287,BDKRB1,1.885,0.0193233813536393
2289,LOC400499,1.364,0.0194081685089146
2294,LINC00838,1.7,0.0194699556719984
2296,ZNF799,1.0659999999999998,0.019543499632671
2327,LINC01634,2.8489999999999998,0.0202006074665196
2332,BISPR,1.042,0.0204574841494796
2333,LINC00700,2.189,0.0204757423257427
2355,TNFSF4,1.416,0.0209324353893309
2377,CCDC158,1.1179999999999999,0.0211206447701948
2395,TMEM139,1.5730000000000002,0.0214841032656959
2403,MGC27382,1.034,0.0216436400632715
2406,UNC13C,1.0390000000000001,0.0217233749846128
2407,LOC100129534,1.92,0.0217565043832025
2409,CATSPERB,2.281,0.0218608473319584
2410,DDIAS,1.641,0.021839599461313003
2411,ZNF813,1.001,0.0218150382231745
2430,PPP1R3G,1.024,0.0223951455389966
2432,CENPU,1.704,0.0226295417139634
2433,LYZ,1.6480000000000001,0.0226372955517616
2434,CCDC7,1.193,0.0225968864224621
2439,SLC16A9,1.11,0.0226547485220305
2454,ADCY10,1.475,0.0227020553489103
2455,MYOZ1,1.1159999999999999,0.0226967386881815
2458,CYP2A7,1.5490000000000002,0.0228107997755273
2462,LOC284933,2.6710000000000003,0.0229149368786986
2463,PLIN4,1.095,0.022915532719707997
2473,ACSM6,1.974,0.0231742671516289
2474,IL17RD,1.052,0.0232303538849698
2480,GPR75-ASB3,2.218,0.0233991805698456
2491,LOC101929494,2.889,0.0235987112269405
2499,PSG8-AS1,1.058,0.0237769829027835
2500,LINC01273,1.5530000000000002,0.0238098094374775
2501,UBAC2-AS1,1.393,0.0238271953802416
2517,AQP1,1.187,0.0239886596185839
2522,STX11,2.064,0.0240725230213534
2526,KCTD19,2.06,0.0241625877494426
2529,CCHCR1,1.906,0.0242138337177129
2541,LAMP3,1.6580000000000001,0.0245055728268136
2542,BAZ2B,1.068,0.0244982727376369
2546,CLEC2D,1.0759999999999998,0.0246035796788097
2553,LOC440173,1.895,0.0246951618125162
2558,C14orf105,2.2569999999999997,0.0248233303651321
2565,RELL1,1.1,0.0249609055714546
2571,FAM167B,1.5230000000000001,0.0249994139395799
2574,CNBD2,1.5219999999999998,0.0251296869395882
2596,NCAPG,2.096,0.0255087833348583
2603,EFEMP1,1.1059999999999999,0.0256337663188009
2606,SMCR5,1.254,0.0257027684584764
2609,LINC00637,1.828,0.0258528601293275
2610,FAM225A,1.6340000000000001,0.025806783788745
2622,FCGR1A,1.239,0.0260481908919093
2630,KTN1-AS1,1.242,0.0262704024671741
2639,MEF2B,1.36,0.0266447769530813
2657,P2RY14,1.0490000000000002,0.0271098092023181
2660,SLC2A12,1.047,0.0271334631828682
2665,TMEM92,1.636,0.0272998201608248
2671,LOC101928988,1.584,0.0274385586398596
2672,CYSLTR2,1.163,0.0273771467572913
2678,LOC101928035,2.193,0.027528232524261
2679,FSD2,1.4369999999999998,0.0274977398480347
2685,LOC644669,1.379,0.0275972726945227
2690,ZCWPW2,1.375,0.0276878857280973
2704,GSN-AS1,1.114,0.0281159279943876
2724,RNF217,1.055,0.0286039959565128
2731,LOC101929595,1.2109999999999999,0.028827089572444
2737,LINC00694,2.101,0.0289237898177163
2738,SOCS1,1.974,0.0289277578581122
2753,PLEKHF1,1.044,0.0293641107819107
2761,LOC729603,1.359,0.0295063283148175
2762,POM121L9P,1.518,0.0295660810199662
2774,TET1,1.128,0.0298283243798265
2785,IRX2,2.19,0.0300348681737105
2787,VRK2,1.155,0.0300836061776327
2791,MUC20,1.232,0.0301546170482238
2807,TCAP,1.012,0.0305785075903046
2822,SLC51B,1.119,0.0309294118600889
2827,LOC105378049,2.383,0.031066051646288995
2834,SLFNL1,1.814,0.0312397494800961
2849,TNFRSF10D,1.021,0.0317132502121557
2859,PABPC3,1.796,0.0318267729960433
2860,LOC100422737,2.114,0.0318426118397209
2870,SIRPB1,1.117,0.0320849975073387
2872,CCDC116,1.92,0.0321241115228534
2899,LIX1L-AS1,1.2229999999999999,0.0327448970509966
2905,LOC642929,1.837,0.0328878487446586
2910,LINC02081,1.7280000000000002,0.033002340050034995
2928,MIR548I1,1.686,0.0335194501659125
2933,LYG1,1.55,0.0336268379339314
2947,PM20D1,1.74,0.0338418522927319
2948,NFKB2,1.032,0.0338598648232833
2960,MUC3A,1.245,0.0341734855178913
2989,CCDC27,1.482,0.0349320076160595
3002,LINC01265,1.651,0.0352378125586382
3004,SLC34A2,1.0759999999999998,0.0352647537700167
3015,KRT26,1.2,0.0356824783106288
3020,CAV3,2.679,0.0357734024000829
3047,ATE1-AS1,1.598,0.0365186914268681
3048,PLA1A,1.391,0.0365659474503329
3065,TAP1,1.486,0.0367327407354163
3073,N4BP2L2-IT2,1.107,0.0370391540777289
3087,C17orf105,1.07,0.0372607972420874
3091,LOC374443,1.219,0.0374451872291848
3110,CD3G,1.08,0.0377633548331624
3118,PCAT1,1.726,0.0379703964911193
3127,FFAR1,1.979,0.038104061264128
3129,NCF1,1.01,0.0381785074530668
3131,GOLGA6L9,1.13,0.0381989272568127
3136,GP6,1.3319999999999999,0.0383426893793299
3168,CLDN9,1.064,0.0390909675360094
3170,LOC105374524,1.469,0.0391734352936722
3177,FAM30A,3.263,0.0393232434928444
3187,TGFB2-OT1,1.1840000000000002,0.0397528884629496
3190,MAPT-AS1,1.5630000000000002,0.0398292459430564
3192,VNN2,1.464,0.039904573257885004
3194,LOC100506497,1.023,0.0398929478463751
3198,ZNF552,1.063,0.0399359194450218
3216,LOC105371730,1.771,0.040411516519985
3217,GDNF,1.379,0.0404621332292485
3224,PCOLCE-AS1,1.626,0.0406467337686801
3226,CUZD1,1.198,0.0406645299017985
3227,ENPEP,1.23,0.040681488580379
3233,LINC02188,1.101,0.0407112423183132
3242,DNAJC27-AS1,1.27,0.0409587669643313
3250,MOBP,1.163,0.0410424458098912
3253,ANPEP,1.0659999999999998,0.0412171140613388
3274,LINC01549,1.204,0.0415118037300183
3278,RHOXF1,1.347,0.04161484204791299
3280,CNGA1,1.675,0.0416611967421041
3287,LOC100130264,2.6260000000000003,0.0417606972872457
3295,LOC100129917,1.082,0.0420806344713664
3303,ACOXL,1.012,0.042378949144272
3311,BCORP1,1.179,0.0425284148153197
3334,ADORA2A-AS1,1.1540000000000001,0.0431239861415453
3341,TMEM99,1.225,0.0431792495021958
3352,C2-AS1,2.608,0.0435802098034456
3356,LINC00664,1.068,0.0437728763155108
3363,MIR519A2,1.975,0.0440952529266261
3369,STPG2,2.081,0.0442470307766292
3375,HSP90B2P,1.3840000000000001,0.0444393554022262
3377,P4HA3-AS1,1.403,0.0445943723698957
3385,CCDC129,1.215,0.0447404634446519
3387,GINS1,1.008,0.0448408352326979
3393,GDPD3,1.099,0.0448851547575105
3395,GRAMD1C,1.01,0.0449071313187759
3400,TEX14,1.008,0.0450360274760369
3409,LGR5,1.4580000000000002,0.0451944887026859
3421,DCST2,1.507,0.0454863718091516
3423,TRPM1,2.329,0.045556766742529
3431,ATP2A1,1.178,0.0457654510089865
3434,CD72,1.422,0.0459942708691448
3440,SMC1B,1.645,0.0461094308867384
3444,WIF1,1.005,0.0461698651890463
3453,C8orf44-SGK3,1.187,0.0464776254851842
3458,LINC00689,1.163,0.0466873247021876
3460,LINC01858,1.784,0.0467227212149694
3480,CA1,1.841,0.0474590932577132
3495,GS1-279B7.1,2.444,0.0482632189692727
3496,PSG6,1.48,0.0480437859275345
3502,LOC100507291,1.161,0.0480480560798812
3513,HLA-DQA1,1.123,0.0482836387641019
3516,KANSL1-AS1,1.32,0.0484241369080934
3529,SETD9,1.103,0.048781473904203
3537,LOC100132215,1.109,0.0490744804183085
3565,MYL10,1.838,0.0497441228303791
3566,BCL2A1,2.033,0.0497877566208671
14,BAG6,2.7739999999999996,9.48142664610473e-06
21,TTN,1.199,2.2043896083808398e-05
22,CEP295,1.577,3.4819675345034697e-05
23,CACNB4,2.855,3.784099603933379e-05
42,YBX3,1.469,0.00010627164635335601
48,BRD2,2.6839999999999997,0.000118929259543928
59,TEPP,2.8960000000000004,0.000215736876581544
62,JAK2,1.2930000000000001,0.00023758909784377404
65,SALL4,2.4419999999999997,0.000259257161525632
66,TNFRSF12A,3.347,0.0002604164338098
67,FOXD1,2.001,0.00027622406368925297
75,PRDM6,3.053,0.000387678922825852
82,TCAM1P,2.311,0.000442689237680289
84,ADAMTS9-AS2,1.288,0.00045702404635467595
89,PRG4,4.712,0.000492448298115018
93,HLA-DPA1,4.289,0.000500679551093365
94,DUT,1.315,0.000522102955418431
98,VARS,1.8980000000000001,0.000572070301965047
102,CD160,1.992,0.000634188929019478
103,RGSL1,2.259,0.00065534076226761
110,MPZL2,2.0780000000000003,0.000724567120227307
111,SCARA5,2.7289999999999996,0.000716463648731872
112,KLF5,2.289,0.0007200814199581781
118,MYH6,5.0169999999999995,0.000854391903286327
121,C14orf37,1.308,0.000923548203981745
122,PBX2,2.271,0.0009487162137768619
131,TPST1,1.054,0.0010605703947808099
134,SLC26A2,2.031,0.0011081766121842599
136,SHANK3,1.734,0.0011446025188397901
138,METTL7B,2.984,0.00123430328043519
149,ST8SIA6-AS1,2.9419999999999997,0.00152008175000014
152,CD44,1.6769999999999998,0.00164053461169697
162,POLQ,1.681,0.0017985255492928398
166,DDX19A,3.5060000000000002,0.0020939739477438698
167,MACC1,1.7,0.00209255940376261
168,SLPI,2.696,0.00207353664656546
174,TNFRSF11B,2.168,0.00221882258966369
176,FOXO1,1.237,0.00220379784361925
178,THBD,1.615,0.00226641592926546
180,ESPL1,2.369,0.00236987364027866
182,ADAMTS9-AS1,1.665,0.0023862936919100603
184,ROS1,1.337,0.0024257441399824
186,RUFY4,2.905,0.0025664110350791898
187,LCN10,1.8159999999999998,0.0026342157365974303
188,GRHL2,1.524,0.00265553460015375
191,BNC2,2.18,0.00264437532009756
192,DISP1,1.0979999999999999,0.00247168821871128
194,DNAJC25-GNG10,1.266,0.00266636342331682
195,PARD3B,1.188,0.0025491272668154603
200,ATP8B2,1.31,0.00250698392493835
209,SLC47A1,1.87,0.00290451632483143
212,TFPI2,3.551,0.0031266220130649197
213,LVRN,2.9989999999999997,0.00315004038821988
223,PLA2R1,1.1640000000000001,0.00338234598661432
225,SPOCD1,3.0660000000000003,0.00348592426407525
229,GBP3,1.349,0.00380038280116221
234,ITPKC,1.011,0.0037560354410936295
235,TIMP1,1.429,0.0038093651285201796
240,GBP1,1.942,0.0040096829954707
243,TUBA1C,1.2770000000000001,0.00420389729142635
244,CEBPD,1.024,0.00420054961344217
247,LOC157273,1.4340000000000002,0.00439953027316652
250,ALOX12P2,1.054,0.00456085914092924
259,EPHA2,1.4069999999999998,0.0047558785239201
260,CERS3,2.924,0.0048428442117286795
261,GTF2H2,1.03,0.00487030297670607
264,TM4SF1,1.0090000000000001,0.0048693668970246394
266,LOC100506368,1.6869999999999998,0.0050096898879389605
267,LINC00861,2.324,0.00504400852177504
276,PRR11,1.337,0.0053821057427821
278,C8orf88,1.5019999999999998,0.0054955785386311
280,GBP2,1.705,0.0056411908517678706
283,GYPE,1.296,0.00569035892213319
288,ZNF678,1.11,0.00585771843913344
290,CRISPLD2,1.218,0.0059576197707642605
298,FLJ31104,1.435,0.00614027332543507
300,FHAD1,1.304,0.0062191529484249605
307,SFRP2,2.275,0.00623711698330189
309,OTUD3,1.207,0.00626969464217985
312,SPP2,2.0709999999999997,0.00634923398682533
315,CDCA4,1.2930000000000001,0.00656056506381648
318,CXCL1,2.841,0.00641462393812726
319,SIX1,2.8939999999999997,0.00644714657265601
322,SNHG3,1.219,0.00643037363806736
324,NDST2,1.3359999999999999,0.00661554909803495
325,HCG25,3.5469999999999997,0.0066821735561764205
326,BCL2L11,1.037,0.00670115144984539
328,KCNMB3,1.5630000000000002,0.00677881113878393
329,NFKBIZ,1.074,0.00676928532583064
330,NABP1,1.0959999999999999,0.00685320866836245
336,LOC285766,1.541,0.007340923750850441
338,ZNF555,1.145,0.007290745901893241
346,EDA,1.335,0.007390868632112279
347,APCDD1L,2.7560000000000002,0.00748259553367757
362,HSPA1B,4.078,0.00821740231482595
370,ACTC1,1.354,0.0084753543632679
371,GADL1,1.188,0.00856718205543997
373,CYP1B1,1.3719999999999999,0.008605998427020029
377,IQCH,1.228,0.00873891112359962
380,RSPH10B2,1.671,0.00894406564086986
385,GPR182,3.3819999999999997,0.00910449058066167
386,CDK2,1.3030000000000002,0.009023921212081079
387,VAV3,1.001,0.00919402347957449
389,SLC7A2,1.138,0.00923113451137702
392,APOLD1,1.09,0.00920276906927212
395,MAFF,1.0859999999999999,0.00931915832971107
396,ANXA2,1.1740000000000002,0.009317612457516791
397,LINC02289,2.782,0.00941684922122996
411,TRIM74,2.3890000000000002,0.0101190278304182
412,GPR6,1.1320000000000001,0.00992307743290161
413,MLPH,1.5630000000000002,0.0100239682758401
414,S100A10,1.194,0.00994910193865162
415,LEPR,1.4569999999999999,0.0100809362698472
422,GPC5-AS1,2.89,0.0102282520024659
423,PDGFRL,1.207,0.0102049143569819
424,TEX41,1.545,0.010253923298343001
428,IFITM2,1.079,0.010455464923006001
429,GCNA,1.022,0.0105461296144611
436,FRRS1,2.144,0.0110393576302328
437,EEF1AKMT3,1.0170000000000001,0.0110158072998892
438,FOXD2,2.576,0.0114819288824887
439,LOXL1-AS1,1.597,0.0113415213721308
440,ANKDD1B,1.318,0.0114964841424564
441,EPHA1-AS1,2.033,0.0114147811046941
459,ZFP36,1.44,0.0117254003574192
465,ZBTB9,1.837,0.0121267828438574
473,SLCO1C1,1.006,0.0122429496713804
475,IFI6,1.273,0.0120745001578625
477,ITPRIP,1.111,0.0124086793045968
481,SUN3,1.8769999999999998,0.0128741372267701
482,SMCO2,1.7480000000000002,0.0127736279794724
484,MS4A2,1.4909999999999999,0.0127165027321686
485,SCUBE1,1.48,0.0129306639019661
492,C11orf21,2.059,0.0130638642876897
493,TNNI3,2.201,0.0130613900430921
494,MBNL3,1.3430000000000002,0.0131977367952134
495,LINC00299,1.004,0.013213714071096
498,EXO1,2.339,0.0132507235948889
499,FAM238A,1.248,0.0133010810044425
501,DSP,1.902,0.0134126654577235
502,LINC02072,2.7110000000000003,0.0134765113848756
503,IL5,3.02,0.0136931682635387
505,DTL,2.6460000000000004,0.013631343345125
506,LOC399715,1.45,0.0135241040429351
508,PLEKHA4,1.3019999999999998,0.0136839462294922
513,CLNK,1.745,0.0139996423287593
517,ANKS4B,1.419,0.0142398633654253
519,CD177,2.51,0.0141833440815752
524,STC1,1.3769999999999998,0.0144388193239342
526,RPS18,2.513,0.0145483396920006
528,LENG8-AS1,1.4509999999999998,0.0147141587386457
529,LOC100506302,1.2990000000000002,0.0147175000464264
536,SERPINE1,1.66,0.0149581506956859
537,LOC102724428,1.6269999999999998,0.0150020321517554
540,STEAP4,1.1,0.0152203095748204
542,ISG15,1.57,0.0152963446649315
543,RGPD5,1.014,0.0152661066282815
559,FAM9C,2.133,0.0159565742798918
564,TLR2,1.169,0.0162746295232948
568,ATAT1,1.891,0.0164845148961361
571,TINAG,2.149,0.0168297212682285
581,LNCSRLR,2.134,0.0170308080578915
584,PARP9,1.0170000000000001,0.0170063207088761
587,LOC105371286,1.824,0.0171408251547756
590,LINC01606,3.552,0.0175605097260521
591,GOLGA8G,3.8680000000000003,0.0173219395185505
592,ITGBL1,2.5580000000000003,0.0173806152323988
595,CENPE,1.2,0.0175767415719187
596,NAALADL2,1.11,0.0175892238293024
611,SCIMP,1.0270000000000001,0.0180275476784258
613,GJB2,1.679,0.0179984421041082
619,VIM,1.03,0.0181378522729827
620,RALGAPA1P1,1.5859999999999999,0.0184155998412984
627,PSORS1C1,2.7889999999999997,0.0186947209311287
630,OSGIN1,1.078,0.0188351397683891
631,ZNF547,1.018,0.0188609347831006
634,LINC01146,2.36,0.019418761954955004
635,TPRG1,2.181,0.0193626649285044
636,LILRA6,1.8259999999999998,0.0193930027649878
639,DRC1,1.12,0.0195677628165469
644,EMP1,1.27,0.0192247058807472
660,ABHD16A,1.187,0.0200707944898449
666,SLX1B,1.7409999999999999,0.0203941345682029
667,CFAP44,1.892,0.020382764065048
677,MACROD2-AS1,1.579,0.0208080998788649
678,C8orf34-AS1,1.013,0.0208836362293397
683,TUBA3D,1.319,0.0209815646611837
692,PRELID2,1.099,0.0214562869581715
695,LOC100133286,2.4130000000000003,0.0215027683096937
701,XPNPEP3,1.304,0.0217248817533912
714,SFN,3.194,0.0225155398410832
723,TBX15,1.611,0.0229635152211688
730,KCNN4,1.169,0.0233542947664679
731,WWTR1-AS1,1.6469999999999998,0.0234865760455825
732,TXNRD3,1.196,0.023774401672255002
748,RBM27,1.7819999999999998,0.0240461097933747
752,LOC102725254,2.935,0.024312960598949
757,CASP4,1.092,0.0246410854648615
760,NMUR2,1.859,0.0250483775180797
761,C19orf33,1.9140000000000001,0.0250144531723367
763,LOC100288123,1.3090000000000002,0.0251127388579585
767,TMEM265,1.0979999999999999,0.0252499046465381
768,AGTR1,2.397,0.0253203239262147
782,CES1,1.973,0.0261337481785524
784,PDGFD,1.433,0.0262118071936193
788,LGALS17A,2.112,0.0266021219329493
791,TNFAIP3,1.469,0.0268722398977708
795,CRYBB2,1.615,0.0271443864297978
809,BCYRN1,1.113,0.0275866255623774
814,LOC102723828,2.451,0.0282384379109842
818,HIST4H4,1.3430000000000002,0.0284917084567453
832,HSD3B1,1.249,0.0294503844081734
836,LINC02172,1.4280000000000002,0.0296807557030579
854,BMS1P22,1.204,0.0305537295068968
856,LINC00570,1.879,0.0307033398268351
857,LILRB2,1.3130000000000002,0.0307349261751014
859,SNORD108,1.8459999999999999,0.0307819181869808
872,TMC4,1.75,0.0314323612941464
873,ALLC,1.59,0.0314683445577756
876,SERPINA10,1.8030000000000002,0.0316417678607738
882,AQP12B,3.012,0.0321164573911214
890,MROH9,2.39,0.0325920802149932
891,ANKRD20A4,1.117,0.0327446477091558
893,PLEKHG2,1.105,0.032722136932557
901,TXK,1.153,0.032998424921162
902,LINC01572,1.01,0.0331044559591194
913,PI15,1.3159999999999998,0.0334282503527263
928,LAG3,1.838,0.0345799445161004
935,UBR1,1.198,0.0346675697379881
946,LOC643770,2.437,0.035277669771558
947,TOP2A,2.41,0.0353555830599311
958,ODF3,2.81,0.0361393050641068
976,KCCAT198,1.966,0.0370572389975951
991,GUSBP1,1.3230000000000002,0.0382425421427681
998,ADGRG3,2.0869999999999997,0.0386000427925479
999,TNNC1,1.932,0.0385958409530997
1005,SERPINI2,1.406,0.0387192717219471
1006,SELP,2.278,0.0387602278581365
1008,HCP5,1.5390000000000001,0.0388590987853114
1011,BEND2,2.127,0.0396061922855035
1015,C16orf71,1.094,0.0392771900186469
1016,PIF1,1.133,0.0393647024211754
1019,GPC6,1.137,0.0396076036532264
1052,FGL2,1.508,0.0409702804012127
1062,FGF10,1.669,0.0416466683985604
1063,BPI,1.969,0.0417790530524128
1064,HSH2D,1.406,0.041778757814525
1066,SULT1C2P1,1.128,0.0418532528669685
1070,PAX9,2.0340000000000003,0.0462790385621259
1071,GCC2-AS1,2.168,0.0465503363755392
1072,LOC101929124,2.158,0.0459586471498866
1073,ARG1,1.9169999999999998,0.0431129371348415
1074,GJB7,1.6540000000000001,0.0430792933405326
1077,CFB,1.291,0.0453321968299287
1078,SIX2,2.56,0.0455027208553722
1081,XDH,1.609,0.0443082723519609
1084,LTF,1.7919999999999998,0.0461011610718655
1085,ADAM20P1,1.07,0.043109864370361996
1087,KLLN,1.064,0.0457553256142685
1091,LRRN4CL,1.186,0.0457188312864346
1094,AOX1,1.476,0.0449720482517967
1097,CXCL2,2.188,0.0448522100703485
1111,ADAM12,1.55,0.0448220299476844
1185,NRAP,1.262,0.0467298930610373
1187,PDE6C,1.2309999999999999,0.0471925060177412
1188,TNXB,2.33,0.0470584697210393
1189,KIAA0087,1.133,0.0471496567301859
1202,DLX4,2.205,0.0475899037944809
1221,CPLX4,1.53,0.0487608986564353
1228,DIO1,1.804,0.0496036925417193
