,Gene_symbol,Log_FoldChange,PValue
2411,TSPEAR,-1.794,0.0241193187794728
2414,FABP6,-2.258,0.0241894634057617
2415,CCDC13-AS1,-1.18,0.024208660649847998
2418,ABALON,-1.3119999999999998,0.0241751072384788
2430,HAS1,-1.7280000000000002,0.0244634204950008
2431,APOBEC3B-AS1,-2.144,0.0244681397878941
2432,CDK14,-1.056,0.0244542451411716
2437,LINC01269,-1.083,0.0245275924164903
2438,HIST1H1T,-1.9180000000000001,0.0245541673226913
2444,LOC102724404,-1.179,0.0247084323382439
2449,CYP4F12,-1.446,0.0248476171817758
2455,CABIN1,-1.452,0.0250250155778404
2459,SDC2,-1.246,0.0252924258141035
2460,MMP7,-1.618,0.0253086889506463
2461,SHPK,-1.0290000000000001,0.0253542990427016
2463,MIR941-1,-1.236,0.025408541273241003
2486,SPTB,-1.58,0.0258246836363415
2491,ANKRD22,-1.17,0.0259625318791701
2492,HEY1,-1.5719999999999998,0.025994608818317
2498,GABRD,-1.94,0.0261958580090973
2501,CARS,-1.459,0.026265527663407
2505,XK,-1.21,0.0264489614923309
2516,KISS1R,-1.113,0.026710390627194002
2525,FSCN3,-1.355,0.0270286303888508
2535,PKD1L3,-1.48,0.0272279204562985
2537,KCNS1,-1.47,0.0274299743626641
2538,TLR8-AS1,-1.432,0.0274585473862472
2539,FLJ41278,-2.438,0.0274726517271671
2544,MIR6753,-1.0759999999999998,0.0276438118260725
2552,DCX,-1.092,0.027882078838981004
2553,GPR162,-1.0070000000000001,0.0279126657716227
2556,LIN28B-AS1,-1.3430000000000002,0.0279606879810785
2557,HMP19,-1.882,0.0280543617489765
2558,GK3P,-1.466,0.028057728116546003
2566,TRIML2,-1.035,0.0281808830713603
2573,LOC101928530,-1.273,0.0283278595775924
2578,ABI3BP,-1.028,0.0285494409407686
2587,LOC102723604,-1.645,0.0286756847059257
2595,LOC101928988,-1.625,0.0289798579184687
2597,OVCH1-AS1,-1.319,0.0290490383555394
2599,SMIM1,-1.849,0.0291265664818757
2625,MIR1273H,-1.57,0.0297899451358336
2627,ARHGAP19-SLIT1,-1.972,0.0298724521632175
2636,LOC102723895,-1.3030000000000002,0.0302470766316095
2639,TSPO2,-1.527,0.0301253926924367
2641,GCM1,-1.3880000000000001,0.0300996388339695
2642,TMEM88,-1.038,0.0301468774130226
2643,TAP2,-1.036,0.0301695604402398
2662,RHAG,-2.346,0.0305225240888497
2685,OPA1-AS1,-1.8459999999999999,0.0308464025878824
2698,IFIT2,-1.496,0.0311512528675693
2702,FAM47E-STBD1,-1.119,0.0312132288470762
2703,DES,-1.495,0.0311939652496138
2709,FGF8,-1.935,0.0313598817734024
2710,CD274,-1.0190000000000001,0.0313686771722797
2715,LOC101928539,-1.278,0.0314595631205116
2724,TFF2,-1.215,0.0317787286007026
2726,TMEM119,-1.123,0.0318618006133727
2728,GSDMC,-1.0190000000000001,0.0319404092105208
2734,LINC00558,-2.258,0.0319746472623992
2738,MIR3909,-1.2409999999999999,0.0321001359069806
2743,SERPINB10,-1.122,0.0321489038705432
2749,HIST1H2BB,-2.085,0.0324533793127822
2754,MIR641,-1.733,0.0325669397850803
2760,PSG9,-2.229,0.0328192968651032
2761,LINC00311,-1.125,0.0328358180012723
2764,SUMO4,-1.1320000000000001,0.0329292798607939
2772,GDPD2,-1.1159999999999999,0.0332910523003056
2805,OIT3,-1.642,0.0344236435727437
2829,APOBEC2,-1.4340000000000002,0.0348520323538239
2831,OR52K2,-1.569,0.0349901668408496
2838,PMCHL2,-1.173,0.0351983821838585
2841,DGCR9,-1.0270000000000001,0.0353046480163417
2850,CYP2A7,-1.6669999999999998,0.0354308054812983
2851,MIR103A2,-1.188,0.0354211164257466
2871,LINC01136,-1.188,0.0361867976978385
2879,ANKRD36C,-1.131,0.0363760308970835
2890,KCNN1,-1.162,0.0366405134129397
2894,KL,-1.131,0.0368196912002385
2897,LOC102724728,-1.48,0.0368726732989402
2902,YBX2,-1.022,0.0370362480998347
2904,PROKR2,-2.396,0.0370927885995764
2906,SCARNA14,-2.38,0.0371994621585721
2913,A3GALT2,-1.589,0.0374802260726634
2922,HTRA3,-1.045,0.0378662436346323
2926,EGOT,-2.333,0.0381073975028357
2930,SPINK8,-1.556,0.0382081414960071
2948,GPR146,-1.341,0.038750909684813
2950,IGSF23,-1.723,0.0388186471145983
2966,OR2L1P,-1.4880000000000002,0.0394002961444953
2969,AKR1C2,-1.107,0.0395697794471812
2979,LINC01090,-1.383,0.0397023014508477
2990,KIF5C,-1.401,0.0399717550136007
2998,DOCK4-AS1,-1.7380000000000002,0.0401200645298606
2999,TSGA10IP,-1.521,0.0401306603568469
3004,MIR4298,-2.015,0.0402593729007297
3006,CLEC18A,-1.0170000000000001,0.0403276879275147
3011,CCM2L,-1.689,0.0405390611681077
3013,DOK4,-1.037,0.0406058064602459
3014,FOXI3,-1.216,0.0407014676711486
3022,ABCC13,-1.9969999999999999,0.0408514475245592
3024,MIR4312,-1.692,0.0408817815662067
3025,FOXD4L5,-1.354,0.0409305365961757
3030,FAM46B,-1.192,0.041080488070597
3035,TAS1R1,-1.298,0.0412048259021847
3039,LIF,-1.235,0.0413586622262353
3044,PCDH17,-2.95,0.041535029255778996
3051,INSL3,-1.041,0.0416942989321164
3069,ATP6V1B1,-1.996,0.0422674186924057
3070,MIR3613,-1.6230000000000002,0.0422089412665336
3071,RAMP3,-1.199,0.0422926096136726
3072,LINC01572,-1.1520000000000001,0.0422926356994809
3094,RAPGEF6,-2.65,0.0427505037530021
3101,GGT5,-1.0490000000000002,0.0430401267405072
3102,ABCC6P1,-1.297,0.043056626168538
3106,SLC4A1,-2.088,0.0431319865641825
3110,LOC100127955,-1.944,0.0432934779471858
3114,LAMB3,-1.236,0.0433098808565176
3132,DIAPH3,-1.005,0.0439919964499555
3141,GUSBP3,-1.3559999999999999,0.0441379934672769
3144,C8orf88,-1.15,0.0442069173171649
3156,UCN2,-2.012,0.0445682884653563
3157,MYL4,-2.282,0.0445809719000532
3158,HBQ1,-1.8780000000000001,0.0446252534577148
3168,ZNF705A,-1.224,0.0449439809900659
3169,CHRNB2,-1.1179999999999999,0.0449819036718633
3176,SYT1,-1.088,0.0450599987049989
3177,AOC1,-1.6230000000000002,0.0451235568724508
3179,OR2W3,-1.694,0.045094559814556
3194,LOC100507384,-1.537,0.0454787036767993
3199,PLN,-1.619,0.0457234706288751
3201,SHISA7,-2.076,0.0458600060174697
3206,STK19,-1.125,0.0459833777454002
3217,SEMA3F,-1.798,0.0462784442929256
3219,CASC8,-1.841,0.0462285547935722
3220,ANTXRL,-1.619,0.0463341069937807
3237,LOC102723727,-1.9,0.0467951886242495
3253,ACE2,-2.6289999999999996,0.0470095883765058
3254,FLJ21408,-1.099,0.0470195105427581
3260,SNCA,-1.818,0.0471228875536642
3265,AHSP,-2.478,0.0472452196051637
3271,BCL2L1,-1.145,0.0473130422642974
3274,MIR6769A,-1.3030000000000002,0.0473883345924036
3283,FAM135B,-1.56,0.0477732422394886
3284,PABPN1L,-1.105,0.0477776495661775
3286,TNS1,-1.3019999999999998,0.0478600070591399
3291,ITLN2,-1.929,0.0480386766878701
3306,RXRB,-1.085,0.0485230284147952
3317,SLPI,-1.528,0.0488271819207045
3327,GMPR,-1.367,0.0490899803437872
3345,PI3,-2.133,0.0496576088435566
3,FOXF2,-2.116,5.70312475573961e-07
105,HBG1,-1.044,0.000121052328547094
142,KRT79,-1.306,0.000192382042161969
144,SNORD3C,-1.536,0.00020630192381585301
