,Gene_symbol,Log_FoldChange,PValue
154,CNTN3,-1.328,0.00040295620838125
167,TAC1,-1.035,0.00044574123567373605
169,NPY5R,-1.123,0.00048247607019424296
212,LINC00933,-1.754,0.000639335968310083
216,KCNT2,-1.004,0.0006764256120986269
256,COL25A1,-1.7080000000000002,0.0008391345387239401
268,NPPA,-1.053,0.000862735037249074
278,NR4A2,-1.0290000000000001,0.000887778203354526
279,GRM7,-1.1540000000000001,0.0009449964480110211
296,HTR1B,-1.7309999999999999,0.0009622017748208381
312,KRT5,-1.008,0.00103085501873143
313,CRH,-1.022,0.00102930740936301
337,HERC3,-1.02,0.00110746042541419
340,FAM72D,-2.262,0.00115804475582023
355,SST,-1.026,0.00118372594540356
358,IL1RAPL2,-2.024,0.00123288402563442
377,CFAP58,-1.608,0.0012772766860358802
390,RAG1,-2.654,0.00136481116277891
416,BARD1,-1.5859999999999999,0.0014473054447568599
417,MYO5B,-1.139,0.00145697394987298
462,PAX2,-2.122,0.00171629414912941
523,LOC151484,-1.042,0.00204295800825562
524,CDK7,-1.188,0.0020494341866947197
535,VWA7,-2.068,0.00211150140034435
579,BCL2L2-PABPN1,-2.696,0.00236444777078411
582,MUC5B,-1.942,0.00232846285841836
618,OR7E47P,-1.5390000000000001,0.00259298713593262
675,DPH6-AS1,-1.349,0.00304964355533075
676,DKK2,-1.126,0.0031019942501283896
677,PCDHAC1,-1.3359999999999999,0.00311336454341365
771,LINC02192,-1.29,0.0035028725529451603
786,TMEM135,-1.105,0.0035721123855267703
809,PCDHGC5,-1.374,0.00372777227001509
842,C1orf53,-1.011,0.00402537294699927
843,RTN4IP1,-1.081,0.00403895395144185
851,LOC100129534,-1.148,0.00412724064865426
880,C19orf67,-1.911,0.00439853066228574
929,ABHD16A,-2.56,0.00472652190817649
968,EGR2,-1.262,0.00498290997525722
1022,CCDC85A,-1.339,0.0054493679408839394
1023,HTR2B,-1.881,0.00546524175652218
1080,CETP,-1.536,0.00590610717839947
1224,IDI2,-1.347,0.00701635267302903
1246,SPC25,-2.373,0.007229198875685441
1264,HLA-DRB3,-1.815,0.007384106901355341
1270,SCHIP1,-1.1059999999999999,0.00744131239766114
1288,LINC01257,-1.579,0.0077398634189350096
1333,FREM3,-1.094,0.00799937596301361
1375,SERPINB2,-1.784,0.00849509382828123
1407,LINC00836,-1.1159999999999999,0.00873347231869473
1452,NCF1B,-1.7819999999999998,0.0091834465807282
1457,RNF103-CHMP3,-1.042,0.009266374697996209
1458,ROCK1P1,-1.046,0.009254617462969371
1485,LNCSRLR,-1.4140000000000001,0.009507380678926071
1529,LINC01168,-1.114,0.0100645283190972
1589,CCL4L2,-1.4709999999999999,0.0106763486068745
1761,FOS,-1.31,0.0125149751977041
1832,ST8SIA2,-1.159,0.013660374986866999
1845,GPR179,-1.485,0.0137815897985594
1920,RAET1E-AS1,-1.294,0.0149488066674294
1988,CA1,-1.683,0.0158434712829929
1994,NKILA,-1.4409999999999998,0.0159514908177971
2105,NXPH2,-1.219,0.0175382281783869
2164,PPP1R17,-1.058,0.0183681034735843
2165,GRP,-1.09,0.0183768157245134
2207,LOC101928174,-1.109,0.0190133189670482
2219,PP2D1,-1.48,0.0191488097668066
2227,LOC100133286,-1.89,0.0193464459862341
2366,ARPC4,-1.425,0.0214554118196777
2485,CACNB4,-2.065,0.0234453680631601
2558,NXF2B,-1.4680000000000002,0.0247298637070698
2577,C6orf222,-1.538,0.0250048068376116
2603,DBIL5P,-1.005,0.0253803206772724
2657,OTC,-1.629,0.0263864855351587
2677,SNORD113-3,-1.4809999999999999,0.0266135869211605
2694,CCDC89,-1.171,0.0269422116120588
2728,GEM,-1.113,0.027447469892261
2823,TNFSF18,-1.317,0.0291278265692796
2885,OPRL1,-1.107,0.030554103020869
2980,EGF,-1.037,0.0324324988719207
3048,PIK3C2G,-1.361,0.0338737521277859
3069,C3orf67-AS1,-1.319,0.0342287177437426
3113,LOC101927657,-1.2309999999999999,0.03511860750811
3168,SERPINI2,-1.088,0.0361316672672558
3200,ECEL1P2,-1.199,0.0370313866363805
3227,GALNT5,-1.5619999999999998,0.0375851267999867
3287,ACKR4,-1.412,0.0387594754897544
3351,LINC02067,-1.541,0.0402215966859147
3401,LINC00284,-1.1540000000000001,0.0412202572334953
3469,LINC00161,-1.074,0.0426543856954339
3470,LOC103171574,-1.383,0.0426936681375847
3601,LMAN1L,-1.345,0.0455431559016538
3670,INSC,-1.011,0.0471446794499712
3756,AFP,-1.526,0.0492539947598554
3774,TNXB,-1.248,0.0496864224089638
4,HMCN1,-3.8789999999999996,5.9321530498166295e-06
12,PRDM6,-3.636,9.47330788225193e-05
13,RERGL,-1.581,8.881069057983821e-05
15,HLA-DPA1,-3.267,0.000134021219060603
17,BRD2,-3.5380000000000003,0.0001839903429177
21,LINC00861,-4.24,0.00044558298698374807
28,LOC101927345,-2.832,0.0007154957397639731
33,ENTPD8,-4.093,0.00144425608748865
41,TAPBP,-2.8080000000000003,0.00152642135489378
49,NR4A1,-1.883,0.00103335202548001
50,KCNB1,-1.153,0.00119913312892946
54,DUSP5,-1.33,0.00169157308983383
57,CRHR1,-1.598,0.0019129884465572398
61,TGM3,-2.202,0.00212136427405379
67,ZNF623,-1.858,0.00236700421919299
69,RHOF,-1.455,0.00249008649836673
72,SEPT12,-2.7289999999999996,0.00261985217868125
73,GTF2IRD1P1,-3.5660000000000003,0.00265753837054818
74,TRIM54,-1.3619999999999999,0.00266833748797674
75,SUSD1,-1.012,0.0027492404456398
79,P2RX5,-1.05,0.00290962348921451
82,CXCL2,-2.242,0.0032610407970424396
83,TTR,-1.764,0.00320771748982437
91,FOXC2,-2.279,0.00354037435139984
99,CDC45,-3.736,0.0039349241731237395
101,MGAT3-AS1,-2.972,0.004336275204015721
105,TECTA,-1.0979999999999999,0.00401778540656607
113,EGFL8,-1.385,0.0045132898254177795
126,TMEM37,-2.562,0.00531918242948185
129,LOC440896,-1.91,0.00579037994768567
130,KRTAP5-AS1,-2.165,0.005686625890589429
138,ISLR,-1.025,0.0060287440651725106
145,OVOL2,-2.069,0.0065688394145647
146,COL13A1,-1.39,0.0069570354007284394
148,COL1A1,-1.851,0.00621884245919846
149,RPRML,-1.136,0.00644589952034439
152,PTGS2,-1.7309999999999999,0.00694328058486577
159,MYL9,-1.784,0.0070548036027496
164,FAM86EP,-1.4980000000000002,0.007381786185920541
170,MCAM,-1.232,0.00745626501665038
171,MYO18B,-2.708,0.007840996726258929
172,LOC102725072,-2.526,0.007851983381197471
174,HLA-F,-2.0669999999999997,0.007877696417392109
175,IGSF1,-1.508,0.007832439524128041
178,ATP8B1,-1.205,0.00792826112089823
179,PDE4C,-1.0390000000000001,0.00804826819908845
181,CYP26B1,-1.247,0.00815249031028467
182,ATF3,-1.48,0.0082609609397998
183,MARVELD2,-1.901,0.00845377539650045
188,DUSP14,-3.113,0.00872772731988718
193,LINC02361,-1.015,0.008937123123011821
195,LINC02202,-1.8730000000000002,0.0093774932758425
204,MYCBP2-AS1,-1.319,0.00999754696000539
205,PKD1L1,-2.207,0.00991648911424378
210,COL2A1,-2.924,0.01084430061515
211,GOLGA8J,-1.574,0.0118516395995648
212,LOC107984640,-1.567,0.0116873485315641
216,TDGF1,-1.4040000000000001,0.0118253254186699
218,IKBKE,-1.3130000000000002,0.0117699130548992
224,C1orf145,-1.092,0.0105409867970615
225,SLCO2A1,-1.3430000000000002,0.0106416403751035
227,ADRA1D,-1.262,0.0121212237806965
230,ABCC12,-1.3659999999999999,0.0104600201394354
231,AOC3,-1.7619999999999998,0.012805925883333001
239,MUSTN1,-2.219,0.0116902820861892
251,TBCD,-1.033,0.0110765961585395
259,ACTA2,-1.7,0.0127901879673434
454,GOLGA8G,-2.435,0.0356460609997135
639,CDC42EP5,-3.5989999999999998,0.0298520161608736
951,TCF24,-2.265,0.0493044794039779
994,CDC25C,-2.0669999999999997,0.0429268221278973
1045,PTPRC,-2.108,0.0426552549410937
1059,S100Z,-2.4219999999999997,0.0337936058753972
1266,CALML3,-2.444,0.0212332037100562
1330,LOC100506444,-1.911,0.0402011099523466
1416,KRT83,-2.036,0.0276460181310402
1612,GFRA3,-1.744,0.0315837036141732
1967,TH2LCRR,-1.99,0.0261051459109465
2031,OVOS2,-1.807,0.0383711152762391
2092,C8orf44-SGK3,-1.7480000000000002,0.0236309866929198
2140,CRLF2,-2.234,0.015663965569396
2224,IPO9-AS1,-1.621,0.0404682172807307
2292,LINC02289,-2.181,0.0421372498968173
2373,BHLHA15,-1.429,0.0498690713585161
2454,C1orf127,-2.166,0.0322370062657784
2508,HERC2,-2.024,0.0343881923360725
2728,CALML6,-1.837,0.0357732316284736
2733,LINC02268,-1.558,0.0278493848767879
2820,GJC3,-1.671,0.0377172275567618
2825,LGR6,-1.656,0.0327054016937801
2956,MTRNR2L10,-2.907,0.0316035978776998
2981,TBC1D3B,-1.534,0.0441791679139622
3002,APOB,-1.374,0.0245049864087024
3098,NMU,-1.7280000000000002,0.0239982242146495
3158,TMPRSS9,-1.5219999999999998,0.0263961748655582
3301,LINC01907,-1.494,0.0249260158475343
3400,P2RX2,-2.235,0.0135345561378392
3482,NEURL2,-1.199,0.0459716236064512
3583,NKPD1,-1.311,0.0219870388512344
3940,SERPIND1,-1.5130000000000001,0.0496193793143291
4080,SMYD1,-1.734,0.0194872962663898
4531,SLC5A5,-1.236,0.0499423902630171
4620,LOC100506675,-1.5319999999999998,0.0257427642907299
4868,CPZ,-1.208,0.0320563992189813
4892,SDC1,-1.126,0.0397224093621757
5153,CCHCR1,-1.483,0.0248822390072145
5184,PKMYT1,-1.17,0.0209412808875341
5378,FAM237A,-2.157,0.0220042035949181
5416,LOC389332,-1.2819999999999998,0.0337626979262702
5447,VWA3B,-1.659,0.04417009929267501
5485,AMY2A,-1.3219999999999998,0.0235235385547286
5529,LINC00996,-1.376,0.0280978447532532
5777,CIDEA,-1.21,0.026299779743988998
5799,COL10A1,-1.371,0.0471185025675018
5939,C4orf26,-2.1069999999999998,0.0145819819885397
6035,EPN3,-1.219,0.0332397468840323
6224,ST6GALNAC1,-1.207,0.0151794952138703
6355,SFTPB,-1.466,0.0261443461277662
6366,CCNO,-1.048,0.0486708568121971
6378,HIST2H2AA3,-2.614,0.0282542043626027
6955,PENK,-1.185,0.0377063365633414
7613,ARHGAP11B,-1.075,0.0446673450238146
7614,FGF7P6,-1.112,0.0134000272988085
7794,ATP2A3,-1.072,0.0395857996285183
7811,CPED1,-1.53,0.0290193681886651
7990,DNAH5,-1.044,0.0483587781104827
8133,PRR11,-1.155,0.0267320797822659
8206,COL14A1,-1.067,0.0323668850863992
8328,PLA2R1,-1.055,0.0302198560073335
8483,PTGIS,-1.196,0.0155622095592439
8835,PLN,-1.79,0.0230095442096777
9136,GINS3,-1.235,0.0167283373082248
10316,IFITM10,-1.114,0.0195216506796079
10389,CRIP1,-1.308,0.0273904278403327
10677,CNN1,-1.399,0.0169307710617851
11174,KIF5C,-1.463,0.048764766479811
11371,AFDN-AS1,-2.197,0.0178715339584202
11629,MGP,-1.5219999999999998,0.0212209370980765
13067,KLF2,-1.082,0.0235391746571436
17827,MYH11,-1.6,0.0359048512278195
18604,DUSP1,-1.101,0.0159116898740452
18997,TAGLN,-1.6569999999999998,0.0155604641363464
19719,FLNA,-1.307,0.0202425218797022
20015,CLSTN3,-1.012,0.014130880895228999
1,C11orf88,-3.7689999999999997,1.62654115282395e-05
3,LINC01586,-2.8369999999999997,2.9274827433045598e-05
7,ZNF578,-3.07,0.000287870341241226
8,MATN1-AS1,-2.573,0.000328185394437868
11,WNK4,-3.0660000000000003,0.00042565668824935297
15,SGK2,-2.372,0.000669659023878343
294,LOC440028,-3.3139999999999996,0.0132215018102373
505,WNT11,-2.09,0.0395365207134412
727,LOC105373191,-2.699,0.0144576298371268
754,LILRB3,-2.231,0.0369429246784764
909,LURAP1L-AS1,-2.1319999999999997,0.0394939340389777
1046,LOC107985075,-2.252,0.0387550076915684
1096,LOC101927272,-1.9980000000000002,0.0454467714748324
1189,TNNI1,-2.53,0.0332598764556374
1453,SLC39A5,-2.028,0.0195758134776755
1540,PHF1,-1.695,0.0377160813968406
1691,CLEC10A,-2.177,0.0361542824003942
1749,GLYATL2,-2.029,0.00806593170504156
1751,DQX1,-1.754,0.0421329053371087
1754,LINC01571,-2.437,0.0159873841436984
1895,LOC101929384,-1.518,0.0488057504744703
2026,RNY4,-1.857,0.0202761459128269
2033,LOC100132146,-1.405,0.0460734883939463
2082,NKG7,-2.134,0.0037317742473395796
2276,CTAGE7P,-1.393,0.0359698586769905
2296,HLA-DQB1,-2.155,0.00907251841494588
2356,LOC401472,-2.397,0.0166523722999157
2365,TM6SF2,-1.589,0.035942253516756
2428,LINC01443,-1.956,0.004503999418377779
2434,LOC100128108,-2.076,0.00393262556330633
2449,LOC101928651,-1.5659999999999998,0.0330603528135517
2455,LOC100507091,-1.483,0.0373973771815811
2523,IGSF5,-1.5019999999999998,0.0260530372280813
2607,TEX22,-2.935,0.0017958088434600103
2614,LINC01104,-2.064,0.0160132530781756
2763,LINC01554,-1.8130000000000002,0.0221861106374756
2776,GRID2IP,-1.251,0.04233810333199
2840,HIST2H3C,-2.031,0.04799764958724599
2842,HIST2H3A,-2.03,0.0480007874991456
2861,GAS2L1P2,-1.879,0.00308429925246239
2871,MIR4516,-2.097,0.00223907875377053
3005,UBE2F-SCLY,-2.302,0.0195849932315727
3083,GAL,-1.403,0.0288714990898563
3109,VEPH1,-1.556,0.049675141588527004
3115,ADAT3,-1.401,0.0359378282072031
3279,HNF4G,-1.537,0.0379320859400575
3389,CDK3,-1.2990000000000002,0.0383606080224395
3454,TMEM249,-1.3769999999999998,0.0442458907956076
3524,SHBG,-2.026,0.00439222860891921
3554,SRRM5,-1.547,0.0191814007131576
3585,IL2RG,-1.599,0.0062313157042174295
3600,CFAP100,-1.5230000000000001,0.0119312262563067
3648,CYP2D6,-1.984,0.0421170931156192
3747,ZC3H12A,-2.519,0.00219102881628423
3824,LOC100507487,-1.4969999999999999,0.0287981232886908
3979,ST6GALNAC2,-1.4880000000000002,0.049973320198089005
3994,CYSRT1,-1.2329999999999999,0.0289517439494761
4028,SSC4D,-1.033,0.0445897951505249
4110,LOC105375483,-1.855,0.00701582902398804
4146,DCDC2B,-1.101,0.0453570742295549
4409,TNK1,-1.229,0.0461715918326707
4449,NGFR,-1.693,0.00626641012225265
4453,DACT2,-1.314,0.0206140874257366
4508,SULT1A2,-1.268,0.0181940478948784
4571,TMEM30B,-1.6569999999999998,0.0257096095103989
4613,LOC255187,-1.902,0.0328296579037561
4734,NPSR1-AS1,-1.6019999999999999,0.0165858093724329
4740,H19,-1.215,0.0182470001172681
4753,CATSPERE,-1.395,0.009125192045075779
4819,ADAMTS7,-1.202,0.0405528227072936
4902,RHOXF1-AS1,-1.181,0.022849668903059
5093,MUC1,-1.8330000000000002,0.0376769990626628
5191,LOC105371485,-1.445,0.0058494122563266
5202,ASPRV1,-1.153,0.020738031837064
5282,LOC107986266,-1.097,0.0403551231688231
5333,MMP25,-1.089,0.0424839930858188
5531,TMEM88B,-1.324,0.0255620156850824
5590,FBXL8,-1.05,0.0303774426128078
5603,TARID,-2.867,0.004547011668782921
5606,RARRES1,-1.555,0.0382610780773445
5743,IZUMO1,-2.151,0.00132624693157993
5744,HIST2H4A,-2.45,0.008792597481236359
5746,PLEKHG4,-1.04,0.0264425921069782
5784,LOC100130370,-1.251,0.0274253998571913
5837,DNAH10,-1.446,0.0158319184346124
5857,PMF1-BGLAP,-1.0290000000000001,0.0320281262224786
6007,DENND1C,-1.03,0.0361489049857878
6201,LPAR2,-1.0190000000000001,0.0262584188707393
6203,THEM5,-1.169,0.033067481269257
6275,CHST5,-1.368,0.0207337809431987
6428,DUSP10,-1.041,0.0239718258250698
6453,ARSE,-1.4680000000000002,0.0169710242689644
6631,DEF6,-1.101,0.00887507955429483
6666,TGIF2,-1.008,0.0333466842344067
6764,ADAMTS14,-1.8940000000000001,0.00427011633003361
6842,C1orf56,-1.117,0.0137883669973597
6928,PLK1,-1.0190000000000001,0.0470325254754036
6957,ARHGEF15,-1.137,0.0255926537717387
7341,COL4A3,-1.27,0.00222853698122719
7481,SYS1-DBNDD2,-1.158,0.0351607657567472
7761,PLEKHM1,-1.36,0.0391826515474691
8360,ITIH4,-1.6130000000000002,0.00237969107256075
8496,PLEKHH3,-1.123,0.0164439759298396
8703,GAL3ST1,-1.069,0.00851807285607347
8878,GPIHBP1,-1.422,0.0168616183740944
9080,MIR219A2,-1.046,0.0421604480197624
9363,TMEM125,-1.258,0.0164411409857548
9639,CASQ2,-2.101,0.00363930747070227
9833,ZCCHC18,-1.412,0.0135525046314646
10186,CYB5R2,-1.327,0.00973930270303734
10217,TMEM235,-1.297,0.0342883373970513
10499,KNTC1,-1.162,0.0364681805407245
11089,MRC2,-1.129,0.016251675718216
11727,BRWD3,-1.0859999999999999,0.0210962346358879
11914,CD82,-1.043,0.0201927084655569
12166,CMTM5,-1.079,0.0217388323323426
13124,LRP2,-1.328,0.0461228033462584
13206,CDC42EP1,-1.237,0.010851950397769
13606,CREB5,-1.158,0.0129028628386475
13676,MYO1D,-1.016,0.0297789629363676
13947,NKX6-2,-1.097,0.0417760673655746
14035,LDB3,-1.148,0.02062540924407
14078,VWA8,-1.054,0.00334439405527121
14146,KLK6,-1.347,0.0229452646279301
14487,FA2H,-1.1520000000000001,0.0213768605635842
15127,VWA1,-1.056,0.00180965808087225
16213,ERBB3,-1.0759999999999998,0.00861196201478602
17357,TTYH1,-1.2570000000000001,0.0313947259497998
18135,OPALIN,-1.1440000000000001,0.0263096262045241
18326,ELOVL6,-1.035,0.0195714995823901
4,DGKK,-2.329,1.63993905072828e-05
7,ACY3,-1.754,4.1657831107160704e-05
11,STAC,-1.0170000000000001,6.947637257602789e-05
16,LOC643623,-2.131,0.000141235934446715
21,EDN3,-1.193,0.000217408615077201
38,CRYGN,-1.5519999999999998,0.000439326147116312
43,NXF2,-1.307,0.00048169934280186907
49,CCDC188,-1.287,0.000771170425589281
52,HS3ST4,-1.5659999999999998,0.000824307190570744
53,FLJ16779,-1.006,0.000867372940703221
54,SEMA3G,-1.3119999999999998,0.000874717373877962
58,ISM1,-1.011,0.000951781174549307
86,PAQR6,-1.05,0.00174441985019585
104,PRPH,-1.777,0.00267338020555878
107,ARSI,-1.2429999999999999,0.0027446866264011
111,COL3A1,-1.072,0.0024755956897724
138,LTC4S,-1.317,0.00358539844093545
154,GOLGA6A,-1.1440000000000001,0.00437798171270324
170,NGB,-1.365,0.00469004938548397
178,GRB7,-1.056,0.00531453867594311
187,GPR3,-1.013,0.00545367204560757
189,SLC7A3,-1.504,0.00559382670686035
193,KDM4E,-1.547,0.0062595558521464
196,SNORD114-21,-1.186,0.005714492048831571
204,ARHGAP36,-1.189,0.00591033207044282
225,MBP,-1.078,0.00609718107280169
234,SOX18,-1.473,0.00695310034865988
235,KCNE5,-1.014,0.00698398188464911
247,CYP26C1,-1.0090000000000001,0.008249535588868241
251,ARHGEF26-AS1,-1.013,0.0080853456230629
252,COL6A5,-1.08,0.007644584980466079
279,FOXS1,-1.506,0.00837115314118648
281,LINC01044,-1.158,0.00855217958389096
289,PADI1,-1.29,0.00887011455835027
309,LHX9,-2.041,0.00948369503830223
425,TVP23C-CDRT4,-1.278,0.0137603068651402
430,LINC00606,-1.492,0.0139336678167585
432,GOLGA2P9,-1.2429999999999999,0.0145367804795754
433,LEMD1,-1.157,0.0142952054126279
434,SNORD113-4,-1.04,0.0143725426157647
481,FAM72C,-1.5530000000000002,0.0172025553517763
511,HDC,-1.7280000000000002,0.0184827600459123
554,FEZF2,-1.26,0.0198492211353875
611,SNORD60,-1.09,0.0229405385533056
666,KBTBD11-OT1,-1.801,0.0263750870095454
678,C22orf42,-1.2670000000000001,0.0271614640765201
751,DUSP2,-1.0659999999999998,0.0307395450828507
778,LOC105374952,-1.224,0.0324495064751665
780,HES5,-1.0979999999999999,0.0323428346620119
855,LOC644838,-1.013,0.0357690693826472
860,LOC102723502,-1.308,0.0369543037993541
862,LOC100128386,-1.038,0.0374121428298683
865,CYP19A1,-1.374,0.0373519013412181
870,LOC101927815,-1.0070000000000001,0.0375199594483654
963,RPL23AP87,-1.073,0.0412015688783166
979,OR1L6,-1.058,0.0417831775464163
1012,NTS,-1.264,0.043285576590144
1018,HLA-DOA,-1.003,0.0437797292075498
1024,STPG3,-1.0659999999999998,0.044416099338145
1087,MIR873,-1.222,0.0490534990245513
13,NTRK1,-3.554,4.33301449075716e-07
15,PDXDC1,-2.1,7.838832791253179e-07
20,NSF,-7.332000000000001,7.69578366398176e-06
28,PDK2,-1.626,4.40609019464008e-05
29,MTRNR2L6,-6.711,6.770677656749151e-05
30,CD99,-1.6780000000000002,7.31718005069996e-05
31,OTOF,-1.643,7.49270737786202e-05
33,FBXO31,-2.582,0.00010118982776450601
34,CDC20,-5.546,0.00011043498652426598
38,FAM189A1,-4.376,0.000189894849609247
39,HEPACAM,-1.452,0.000212309627704408
40,OLIG2,-1.7280000000000002,0.000226700256119356
41,CPLX1,-1.932,0.000223905710140055
49,ZNF710-AS1,-1.403,0.000351538627729204
50,HSPA2,-1.436,0.00039673239904831204
54,SEPT5,-1.357,0.000431845362872719
56,KRT222,-6.702999999999999,0.000461065223205521
57,LAMP5,-1.5030000000000001,0.000451338307531714
60,SNORD115-20,-2.396,0.000531230651651727
64,C16orf58,-1.4140000000000001,0.0007306045032248059
68,RSPO4,-2.285,0.0007725405582373599
70,CALM2,-1.431,0.000821737354821015
73,SLC18A3,-3.051,0.0009997999264048769
75,SYNGAP1,-1.285,0.0009894904390441131
76,IDH2,-1.285,0.000993558307175312
78,ZNF48,-3.5439999999999996,0.00112101008047613
82,ABCF1,-1.994,0.00113190944963261
85,MAG,-1.785,0.00109345882181339
86,APOM,-2.9010000000000002,0.0011960523403422801
87,SAMD10,-2.119,0.00116987954086462
88,WFS1,-1.432,0.0011877920884383198
90,CRYM,-1.6219999999999999,0.00124980301386865
91,CARNS1,-1.63,0.00123557642307191
93,WDR81,-2.28,0.00131092547090868
94,KANSL1,-2.821,0.00139200844319134
101,REEP6,-1.7619999999999998,0.0014541070757985199
102,FAM138E,-4.756,0.0015244928898232699
106,GRM4,-1.5430000000000001,0.00161066473857734
107,KLF13,-1.355,0.00164851917251512
110,MCCC2,-2.397,0.0018243601174182398
111,MARCH4,-1.4780000000000002,0.0018422107472714398
114,RNF26,-1.379,0.00193482855139227
116,HBA2,-3.0660000000000003,0.00202412874854372
119,MKRN2OS,-1.8419999999999999,0.0021812667700828697
121,TMEM173,-1.536,0.00226140282868627
122,SYT5,-1.17,0.00223963498506657
123,HBA1,-2.9,0.00226455542837475
127,GAL3ST3,-1.545,0.00252812523413888
128,CORT,-1.8119999999999998,0.00248140081564798
130,NPIPA8,-4.841,0.0027029521298816603
131,TMEM265,-4.1530000000000005,0.00277008129946251
132,PGAM2,-2.252,0.0025830218840245103
133,SKIV2L,-3.21,0.00268907375158325
134,GPR17,-1.787,0.00267957605918075
135,PAQR4,-1.807,0.00275427893729365
138,LPCAT4,-1.137,0.0027633747172316103
140,SLC6A1,-1.146,0.00262961131283498
142,GOLGA6L10,-2.029,0.00304414061701367
143,AGPAT1,-4.685,0.00291992813639513
147,PEMT,-1.65,0.00303519769410526
150,PRKCG,-1.5219999999999998,0.0031426043414766198
153,SEZ6,-1.213,0.00312298436693668
156,SLC25A23,-1.331,0.0030447483004429
158,MAPT-IT1,-3.906,0.00326540876342243
163,KPRP,-2.339,0.0036170947130472705
164,PPT2-EGFL8,-4.849,0.0035854690121620205
168,KIRREL3,-1.308,0.00360407304711585
169,TTYH2,-1.317,0.00355744452823175
171,AMPD2,-1.169,0.00352465718109861
173,GGT3P,-4.695,0.0036692656294853203
175,LIPE,-1.6280000000000001,0.00371649259079501
179,LSR,-1.646,0.00394338507904068
180,CHI3L2,-2.202,0.0042689113217177
181,LINC00634,-1.6119999999999999,0.0042573147121772
182,TAX1BP3,-1.662,0.00395603808758325
184,ADORA1,-1.2930000000000001,0.0040769660531541204
185,GNG3,-1.3019999999999998,0.0039280069793418
186,SORCS2,-1.238,0.00397034762890489
187,PNKD,-1.206,0.00385847582735381
204,PRR18,-1.595,0.00430708740484645
205,PLLP,-1.189,0.00435164934671816
206,ADARB2,-1.379,0.00439288088229366
211,HPDL,-1.979,0.00479967099315075
213,CHAD,-1.913,0.00481742229012085
214,NAT6,-1.466,0.004784236288380921
215,SPSB3,-1.7209999999999999,0.004770596384466429
216,IL4R,-1.364,0.00482003106337825
217,S1PR1,-1.194,0.00482700328443599
218,NOS1,-1.074,0.00481399731463051
219,BSPRY,-1.261,0.00485613375761385
224,GPR62,-1.6909999999999998,0.00501642155045304
225,DCXR,-1.263,0.0050505229446084895
227,DMRTC1B,-1.598,0.00530510039765728
230,CDK2AP2,-1.4980000000000002,0.00539728208149406
231,ACTL6B,-1.1640000000000001,0.00540197249280078
235,PYDC1,-1.7690000000000001,0.0055142229650561895
236,GSN,-2.9389999999999996,0.005643233888548239
239,PADI2,-1.065,0.00573277014533213
240,LINC01785,-3.1830000000000003,0.0059289958608781
243,MMP28,-1.771,0.00582643150583025
244,DAXX,-1.724,0.00594608486553938
245,LIMS2,-1.568,0.005920584500311439
246,XRCC1,-1.25,0.0058637501940348394
249,SPTB,-1.041,0.0058429757679389705
250,AFAP1,-1.06,0.0060193565827139205
251,DCAKD,-1.091,0.00612592502754954
252,RTL8C,-1.181,0.00612715313078565
256,SUSD2,-1.9869999999999999,0.00639980285643622
257,HSPB6,-2.006,0.0063056498485445
259,KATNB1,-1.3319999999999999,0.0063552994762580105
261,MMP9,-2.9960000000000004,0.00647013523573544
262,TBL1Y,-2.8480000000000003,0.00655738624140655
264,SIGMAR1,-1.229,0.00666849845869273
265,SH3RF2,-1.376,0.00670925422574218
267,CAMKV,-1.063,0.0066116531433204105
269,NLRX1,-1.508,0.00674420198677419
271,FTLP10,-2.4859999999999998,0.00736758170723001
274,NPPB,-2.019,0.007751218965932341
278,EMILIN3,-1.954,0.00694343175230096
281,CCDC17,-2.074,0.007258037161981641
282,ELFN1,-1.7069999999999999,0.007948185438869541
285,EGR4,-1.765,0.007399930771670691
289,GSTM1,-3.162,0.007725602761652741
292,GJB1,-1.365,0.00785026668423344
293,C4A,-3.5,0.0072453225558747
299,HLA-E,-1.8030000000000002,0.00710129274615162
307,DENND6B,-1.273,0.00717926171795493
308,NRP2,-1.4340000000000002,0.007324219148564059
312,MYBBP1A,-1.247,0.00782439070292124
315,DOC2B,-1.345,0.00758350967702927
319,GPR37L1,-1.446,0.0075359661245744
320,LGI3,-1.28,0.00786958454144115
321,RHOB,-1.236,0.00730359399418723
326,GTPBP1,-1.008,0.00829943445267326
331,SLC44A2,-1.33,0.00848768858315661
334,LOC150051,-2.94,0.008654967866979009
336,OPN4,-1.568,0.00876506315659786
337,TACR1,-1.189,0.00873196691024406
339,RTKN,-1.171,0.00869905531910615
340,EFHD1,-1.254,0.00876891934258469
343,ELOVL1,-1.226,0.009007190098078979
344,PNMAL2,-1.301,0.00899477554207525
347,PRELP,-1.137,0.00916900943266009
348,CACNB1,-1.119,0.00913082856143757
351,LRTM2,-1.369,0.00920906857507913
352,RAP1GAP,-1.311,0.00927600093156065
353,ZFHX3,-3.323,0.00931086108679963
355,ZNF488,-1.2570000000000001,0.009479148487780191
357,ATP6V1B1,-3.2560000000000002,0.00966029815810287
358,DACT1,-1.541,0.00962591226031178
360,SH2D5,-1.2229999999999999,0.009760472711715571
361,LPA,-2.468,0.0100210814774636
363,SPATC1L,-1.527,0.0100623681333399
365,GGT5,-1.3430000000000002,0.0100651412245673
367,GALNT16,-1.031,0.00991547462449658
