,Gene_symbol,Log_FoldChange,PValue
285,RXFP1,-3.011,0.00299953156057607
286,C4orf22,-2.977,0.0030280046892226602
289,TNNT1,-2.4859999999999998,0.00309338185138687
290,KLK5,-1.472,0.0030919718225128
291,RGPD1,-1.882,0.00312041013549483
292,PIK3C2G,-2.96,0.0031395509712515
293,ASIC2,-3.37,0.00317065432115293
296,LHX9,-3.478,0.00327862552398356
298,CFAP52,-2.55,0.00331405229873177
301,LPA,-2.713,0.00341504746228315
306,C4B,-3.5860000000000003,0.00355783990598916
309,HSPA1L,-3.423,0.0036394042597787295
310,RFLNA,-1.829,0.00363843349526082
311,AHRR,-2.9739999999999998,0.0036181000592834796
314,ADAMTS19,-3.3310000000000004,0.0038198839361921703
315,AMN,-2.11,0.0037741692029362203
318,FAM166B,-1.79,0.00377109349046121
319,HSD17B2,-1.909,0.0037525597398889604
320,CTH,-1.541,0.00368755419580579
322,ZDHHC11,-1.463,0.0038067515459017398
323,HLA-DRB1,-6.581,0.0038238854858536797
331,VTN,-1.642,0.00393900944604626
333,ATP13A5,-6.077000000000001,0.00403960687210996
335,MT1E,-1.13,0.00402615378782445
337,LRRTM1,-2.1390000000000002,0.00412240728867473
340,OVOS2,-2.952,0.00417214929996807
342,PTHLH,-1.643,0.00426763912525231
343,PLAG1,-1.411,0.00426599270515051
350,PAX9,-3.056,0.0043794031910943795
352,MIR221,-6.186,0.00443098878353812
355,CYP2D6,-3.529,0.00454882489709774
357,S1PR3,-1.294,0.004537117741683421
360,CCDC144A,-3.398,0.00457706382777236
361,MMP24,-1.695,0.004584078341234929
363,LLPH-AS1,-5.72,0.00471125815058878
367,ATF3,-2.089,0.00485666849622376
375,PCDHGC3,-2.294,0.0050918557022413295
377,TSC22D3,-1.1740000000000002,0.0051485264740991
380,DPCR1,-3.1260000000000003,0.00526189792559015
382,BTG2,-1.399,0.00528518212847703
385,TFPI2,-1.183,0.00549205534937206
389,KIF5A,-2.248,0.00564454902377977
391,DUSP5,-2.158,0.00558274747578972
394,SPEF2,-1.217,0.00562801383680205
396,ST6GAL2,-1.4480000000000002,0.0057200965804225104
397,RBP1,-1.29,0.005745920045697
398,MIR214,-1.0090000000000001,0.00579438504687558
399,CD69,-1.403,0.0058181791245559
400,PRLR,-2.57,0.00584834544008801
403,MIR199A2,-3.1830000000000003,0.00596056203180697
407,LINC01554,-2.193,0.0060320003955591705
412,RGPD2,-1.734,0.00620827161900032
414,DXO,-4.218999999999999,0.0063763003124277205
419,PCDH10,-3.015,0.00640883491200726
425,TRPC4,-2.513,0.00651097424753469
426,LOC642366,-1.706,0.006557436583278771
428,SRGAP2-AS1,-3.825,0.00658173981445783
429,CLEC4M,-2.391,0.00662426501746018
431,FMO1,-1.205,0.0066438763771763
434,SLC16A9,-1.48,0.00671112694140226
437,RXRB,-2.32,0.00689114896678934
438,PGR,-1.265,0.00692479253665501
439,TMEM196,-3.912,0.00706373884186983
440,RNF5,-5.858,0.00706504212334668
444,ZNF556,-1.712,0.00724282299812832
445,PPT2,-4.603,0.007270444811618509
446,LOC100505635,-1.339,0.00726476956067293
449,C6orf48,-1.1179999999999999,0.0073327899958861
457,FBXL16,-1.949,0.0076480665060730205
459,C4BPA,-2.983,0.007688868045759621
460,EXTL1,-1.95,0.007812207610821059
469,SERPINE1,-1.93,0.00805649782079765
472,TAP1,-2.372,0.00839734028581728
476,KRT18,-1.1740000000000002,0.00851901192878693
477,IL20,-2.536,0.008542321241808929
478,CDH17,-1.949,0.00863126584304159
479,C9orf47,-2.225,0.008607555608355891
483,SULT2B1,-5.0,0.00881740631583397
485,ABCA12,-6.096,0.00894165973999563
491,CASKIN1,-3.2939999999999996,0.009019813768715959
496,ISL1,-1.4340000000000002,0.00927803825838898
497,SLN,-4.904,0.00941025734471526
498,CACNA1G,-1.56,0.00939209345753261
499,PAPPA,-1.5,0.00939586139192113
501,TF,-1.505,0.009355644709929929
503,COL11A1,-1.7830000000000001,0.00954772642157826
506,IFNA13,-5.303999999999999,0.00967278686894262
507,KCNT2,-1.3419999999999999,0.00975694796596245
509,LOC285095,-2.653,0.00985932718112231
510,NELL2,-1.2590000000000001,0.00985262845504847
513,ZNF816-ZNF321P,-4.124,0.0102052089473746
517,KRT7-AS,-2.6180000000000003,0.0103183914225712
521,SLC19A2,-1.3940000000000001,0.0103285456804793
523,BCAS1,-2.765,0.0104030416230231
529,DMRTA1,-1.6769999999999998,0.0105731062648552
530,LINC01028,-2.256,0.0107698999944389
532,POM121L9P,-1.255,0.0106674731135403
533,TMEM151A,-1.545,0.0108315496784117
535,GPAT3,-1.185,0.010680456870438
536,SCEL,-1.4240000000000002,0.010728931753876
539,TIPARP,-2.128,0.0107527656328411
540,EGR1,-2.459,0.0108118409201312
541,BDH1,-1.486,0.0108997678487713
542,TCTE1,-2.28,0.0110234186839343
543,LINC01829,-2.444,0.0109882069309876
545,SHROOM2,-1.409,0.0109849419772815
548,MIR924HG,-1.7519999999999998,0.0112712309370191
549,BTNL8,-1.614,0.0111514082485358
555,PPP1R11,-4.596,0.0113031989996901
563,LOC101929237,-3.5810000000000004,0.0116633979628879
564,ACTA2-AS1,-1.92,0.0116281004856752
570,HBB,-1.5619999999999998,0.0117391054561675
573,SLC12A1,-3.1710000000000003,0.0118940302214854
574,TGM1,-1.351,0.0119069856091552
579,MIR17,-1.5119999999999998,0.0120875650603914
583,NTRK3,-1.215,0.0122441385832744
584,PI4KAP1,-1.298,0.0122834209369103
588,SYT17,-1.0659999999999998,0.0123606985575142
596,PXT1,-3.5869999999999997,0.0126290062471309
597,LOC101929653,-2.513,0.0128062915058351
598,GPR78,-1.9369999999999998,0.0127649270908542
605,SPDYE18,-2.085,0.0129983652987609
611,STMN2,-4.2,0.0132649936832859
615,SPATA17,-1.6569999999999998,0.0134665723843141
617,PBX2,-1.633,0.0134857275400934
619,PGBD3,-2.825,0.0135616261952763
621,LINC01845,-4.956,0.0139019280691527
622,IL19,-3.017,0.0139100511347168
632,TSPYL2,-1.031,0.0140931873345293
633,PRSS37,-3.458,0.014157894302771
635,SLC6A4,-1.617,0.0143457946041104
640,ZDHHC11B,-1.2329999999999999,0.0142823621175484
647,GJA1,-1.185,0.0144275669148943
648,ERICH6B,-1.765,0.014525661934607999
650,LOC107986703,-4.906000000000001,0.0147243693241669
651,HLF,-1.05,0.0147065673825727
652,MAATS1,-1.119,0.0148392010088651
653,HIGD1C,-3.653,0.0149105151225255
657,SCNN1D,-1.061,0.0149765594323061
660,PCDHA5,-1.963,0.0151268785952194
663,GSN,-1.374,0.0151889453454035
665,LINC00954,-1.421,0.0153204274352866
669,BACH2,-1.128,0.0153943858404843
675,FADS1,-1.19,0.015573138731066003
676,FBXO40,-1.725,0.0157830755693345
677,TRIM55,-1.715,0.015748480465123997
680,DNER,-1.2830000000000001,0.0156329848265554
685,NKAIN4,-4.582,0.0163626511141973
686,MTCYBP35,-3.2460000000000004,0.0162324567452131
688,GPX2,-2.096,0.0163708658429233
689,LOC730338,-2.031,0.015984369099658998
691,ACSBG2,-1.614,0.0163087802859771
692,LOC730101,-1.274,0.0163511737541831
693,FAXC,-1.415,0.0163704143615066
697,FZD3,-1.135,0.0163292904364551
710,LINC00636,-2.702,0.0164616804871486
711,LOC102724428,-1.505,0.0164621401090997
713,T,-3.411,0.0165307740144205
715,NETO1,-2.572,0.0167821734441648
717,FABP7,-3.4939999999999998,0.016849191652028
722,CYP2J2,-1.538,0.0170971906149449
725,SCN8A,-1.393,0.0171483862673717
726,SULT1E1,-3.955,0.0172402211585015
732,LOC102724404,-4.703,0.0173752183597419
734,COL20A1,-2.992,0.0174775082375321
735,TUNAR,-2.59,0.0174621096383808
742,LENG8,-1.2570000000000001,0.0176009555502129
746,ANXA8,-1.4909999999999999,0.0177784467835563
749,APLP1,-1.327,0.0179975368609928
752,MUC20,-2.144,0.0181363448833073
755,NAT2,-3.031,0.018302009507911
756,KIFC1,-2.22,0.0184057623792686
760,KRT8,-1.089,0.0182917522377585
761,ERRFI1,-1.2229999999999999,0.0184228049233956
764,LOC285556,-4.879,0.0188410969272457
765,APOC4,-3.6010000000000004,0.0189749639360108
766,LINC01671,-1.966,0.0187204221956779
772,FAS,-1.061,0.0188586329604894
776,GCM2,-4.707,0.0190546838598741
778,TRNP1,-1.085,0.0191169127301736
782,CCDC190,-2.984,0.0193059055309345
783,ZNF286A,-3.245,0.0193168427033177
784,TMPRSS3,-1.317,0.0192924941314415
790,PLCXD2,-1.365,0.0196809670505788
792,IGSF9B,-1.364,0.0196597922439923
797,RPS26,-1.3719999999999999,0.0196835189392772
802,ANKRD7,-2.314,0.0200104297511096
803,ANKK1,-2.3819999999999997,0.0200155525321069
806,CSDC2,-1.143,0.0199601611777304
808,ADAMTS1,-1.143,0.019921522052977002
809,AMER2,-3.285,0.0200874735541423
811,FLG-AS1,-1.1320000000000001,0.0201277152733498
812,CBLN4,-1.242,0.0201017346724326
814,POF1B,-1.4869999999999999,0.0201975871965929
815,CCDC83,-2.659,0.0203564935610466
816,LOC101927359,-2.356,0.0203243145980977
817,NTS,-1.765,0.0204001537270427
823,MGAT4EP,-2.516,0.020461914277988998
824,LILRB4,-2.365,0.0205170300845177
828,DNM1P46,-1.235,0.0208032369873907
831,NCAM2,-1.194,0.021001338685264
835,CACNA2D3-AS1,-2.852,0.021368841040851003
838,DMC1,-1.671,0.0212618354292153
842,B4GALNT3,-1.9,0.0214269819216865
843,PAEP,-2.332,0.0215850816848188
844,GPR22,-4.003,0.0215974739477971
849,LOC101927809,-1.3730000000000002,0.021649898386785
850,EML5,-1.923,0.0218795711709032
861,ST8SIA6,-1.5830000000000002,0.0221747919518673
864,SLC44A5,-1.581,0.0220301275066016
868,WNT2B,-1.042,0.022067929951143997
869,YIPF7,-4.609,0.0222440716553473
876,RIMS2,-1.517,0.0225695791463535
877,DDR1,-1.558,0.0225877917778664
879,LRRD1,-2.2119999999999997,0.0227108424178122
884,LINC01237,-1.883,0.0229341579014199
885,NAA11,-2.123,0.0232181576272732
888,CPNE4,-1.663,0.0233178446975591
890,EHMT2,-1.0170000000000001,0.0234705502773978
891,MIR135A1,-2.508,0.0235907760980089
894,FBXO39,-1.7380000000000002,0.0239521402808915
896,LOC100505851,-2.329,0.0237091484914899
898,PCDHB11,-1.16,0.023899171746101
899,SGIP1,-1.272,0.0239258758337259
900,TMLHE-AS1,-1.185,0.0238196942334077
901,PCDH20,-1.51,0.0239538731133988
903,HS3ST1,-1.285,0.0238957443092893
905,HNRNPA1P33,-1.525,0.024125644623150002
914,EPGN,-3.945,0.0244351628453366
920,WDR49,-2.108,0.0245955446041291
926,MMP23B,-1.214,0.0248543905695827
927,CST6,-1.524,0.0249404585336396
929,FLJ12825,-1.64,0.0251405644093835
931,CFAP43,-1.6680000000000001,0.0252980342780477
935,DOCK3,-1.165,0.025630976855296004
940,LOC105377623,-1.5819999999999999,0.026197337534896
941,DTHD1,-1.666,0.0260856556995853
942,RNF175,-1.35,0.0259588109593735
944,ADH1A,-1.117,0.0262768787763136
946,MIR29A,-1.399,0.0261768549404859
948,NR4A3,-1.831,0.0260274731546049
955,NR4A2,-1.286,0.0265099746612678
959,PPP2R3B,-1.421,0.0270445771027265
960,TMEM198,-1.284,0.0270869334637901
962,IZUMO4,-1.083,0.0268813408603594
963,PRTG,-1.038,0.026804031901712003
966,STOX1,-1.249,0.0271072297413129
975,ZNRD1,-3.5869999999999997,0.0274727572957891
981,NR1I2,-2.795,0.0276579908629319
985,PCDH15,-2.4290000000000003,0.0279618058835344
988,DMKN,-1.034,0.0279471761143766
989,HBA1,-1.507,0.0279599313765365
992,GRHL2,-2.122,0.0281574447569365
995,MC2R,-2.022,0.0282533105012257
1001,CELA2A,-1.855,0.0284901199484013
1005,LINC00892,-1.675,0.0286885347106015
1006,DPYD-AS1,-1.814,0.0286411560508541
1011,NELL1,-2.073,0.0289486583786324
1013,CYP21A2,-3.0869999999999997,0.0290315356326588
1017,ZFP36,-1.187,0.0291461143704642
1019,EFHC2,-1.455,0.0292562521000081
1023,DNAJC5G,-2.7539999999999996,0.0296474874167226
1027,LIF,-1.1740000000000002,0.0298230696276462
1028,EGR3,-1.55,0.0298001974539254
1029,UBD,-2.917,0.0298794412462891
1030,COL28A1,-1.5090000000000001,0.0300032695874601
1033,ANGPTL6,-2.287,0.0305873943182659
1034,HOXB13,-1.8940000000000001,0.0303430287235402
1035,FAM57B,-1.6640000000000001,0.0305257034527808
1038,TRAT1,-1.3419999999999999,0.0305258374949246
1039,ORC6,-1.21,0.0306231249026195
1050,ABCG8,-2.783,0.0310388041210168
1051,ADGRA1,-4.615,0.0313238124306721
1052,LINC01669,-3.287,0.0313896514402045
1053,CTAGE1,-2.6689999999999996,0.0313165332685302
1056,ULK4P3,-1.5619999999999998,0.0312485288203881
1063,HCG17,-4.463,0.0316968022249442
1064,GAD1,-1.7630000000000001,0.0317199919419362
1068,LINC00319,-2.195,0.0319709523825921
1069,HYMAI,-2.3209999999999997,0.0320838010864107
1070,ATCAY,-1.845,0.0320977037342665
1081,MYOCD,-1.5230000000000001,0.0322802087867223
1084,LOC100294362,-1.41,0.0325680092280234
1087,CFAP46,-1.339,0.0327000572737111
1089,OR2A42,-1.925,0.0328325488958219
1091,KLK6,-1.696,0.0329812943526151
1092,KLHDC8A,-1.817,0.0330505889013685
1093,LINC02349,-3.322,0.0332496234968739
1094,NIM1K,-1.665,0.0332353831266525
1096,KRT19,-1.13,0.0331902325846158
1098,TDRD12,-2.0580000000000003,0.0334954847035153
1099,DLGAP2,-1.827,0.0334706709882032
1101,CDH8,-1.742,0.0336626845379488
1103,TRIM29,-1.056,0.033473890967845
1108,SGK1,-1.411,0.033410991325172
1109,LINC01342,-2.844,0.033825766351785
1111,SCRG1,-1.234,0.0338282000994384
1112,COLGALT2,-1.268,0.0338038369297654
1114,MMP25,-1.392,0.0340034558045204
1115,SLC8A2,-2.282,0.0340849525455466
1117,SLC16A8,-1.41,0.0342010786727921
1118,NDRG4,-1.249,0.0343022242648018
1119,CHRFAM7A,-1.042,0.0344196618721885
1121,MUC1,-1.104,0.0343971114763548
1125,KIF26B,-3.147,0.0346766377291934
1126,FOXI2,-1.661,0.0347483052172926
1132,HOXB-AS3,-1.321,0.0348825611069335
1135,MIR548F2,-3.157,0.0355025138655371
1137,HRG,-2.734,0.0358636268965763
1138,GPR1-AS,-2.339,0.03581779363107399
1141,CPNE7,-1.83,0.0356829694895641
1142,LINC02145,-1.479,0.0353541737775384
1143,GPR1,-1.249,0.0358453062928464
1145,DIAPH3,-1.505,0.0359462633511531
1156,OSR1,-1.168,0.0358588143733373
1157,MYH11,-1.589,0.0355303865121733
1161,FBXW12,-1.3559999999999999,0.0361954462201129
1162,GLIS3-AS1,-2.552,0.0362407011637702
1163,FAM198A,-1.014,0.0363136853060088
1166,GNAT3,-4.543,0.0366051003452917
1172,EQTN,-2.667,0.0367264168545535
1173,YPEL4,-1.075,0.036751452024671
1174,GDPD4,-3.228,0.0367833936486868
1177,RGS4,-1.72,0.0369537550191997
1178,RPA4,-4.699,0.0370343952738915
1185,LOC101928674,-2.7030000000000003,0.0373902865806714
1191,HPR,-1.524,0.0377608533005731
1192,KCNU1,-3.1319999999999997,0.0378440254257097
1193,AGT,-1.625,0.0379006248602099
1194,FAM110C,-1.475,0.0379216370445413
1195,GRIP2,-1.105,0.0380776817691536
1196,TTC9,-1.1320000000000001,0.0380308917969206
1205,RDH8,-2.458,0.0384351106195128
1210,LOC105373958,-3.1860000000000004,0.03860164548969
1211,KIAA1683,-1.101,0.0387066486297042
1214,CSRNP1,-1.1340000000000001,0.0390639091152105
1217,DKFZP434A062,-2.698,0.0395727245058099
1224,B3GNT4,-1.357,0.0398135235225751
1227,OTUB2,-3.0580000000000003,0.0399891029419822
1228,CBLC,-2.465,0.040033213550978
1229,LENEP,-2.7560000000000002,0.0401094636900263
1231,HBA2,-1.46,0.0401773811185204
1233,LINC01446,-2.73,0.0402871313992545
1234,LINC01833,-3.878,0.040437534850261005
1251,CYP4F35P,-1.912,0.0416283625729682
1256,ULK4P1,-1.584,0.0418157733246765
1257,SNORA74B,-4.636,0.0419435170578346
