,Gene_symbol,Log_FoldChange,PValue
932,ANXA8,1.595,5.32345318286714e-06
934,DPH6-AS1,1.6740000000000002,5.37851893790125e-06
937,CBR3,1.062,5.452810059735041e-06
941,SORCS2,1.09,5.6652944031172005e-06
942,TIMP4,1.899,5.69569692104084e-06
944,CNTN5,4.235,5.78318319652108e-06
945,SYNGR3,1.215,5.8076268389053396e-06
956,SMIM14,1.011,6.10415480545278e-06
959,PTHLH,1.455,6.1696612639297095e-06
961,RDH10,1.173,6.241183558365609e-06
964,AKAP12,1.655,6.22769152526752e-06
965,ZFP36L2,1.212,6.28704746130709e-06
967,FAM196B,1.784,6.38669239602524e-06
971,MIR770,2.157,6.6767939630397305e-06
972,ARHGEF5,1.085,6.730539860490071e-06
982,KCNS2,1.709,7.0072408410982895e-06
983,COL9A3,2.377,7.121178211347819e-06
986,SERPINA3,2.221,7.22978611536396e-06
987,CPE,1.58,7.2395652145511e-06
989,LOC101927120,2.9,7.25152170272715e-06
991,RNF112,1.754,7.329740637406039e-06
993,FAM46B,1.588,7.42934110179792e-06
994,HIST1H2BD,1.166,7.42711540805254e-06
997,RTP4,1.3430000000000002,7.51097698813425e-06
1001,SCUBE3,1.7280000000000002,7.57022350903204e-06
1014,NCAM2,1.619,8.21140584354429e-06
1020,PLP1,2.052,8.47909969772004e-06
1021,IL18,1.855,8.62360220818425e-06
1024,LINC00601,1.829,8.65653983204037e-06
1026,CGREF1,1.7990000000000002,8.749391508470109e-06
1029,WNT11,1.932,8.77646169814806e-06
1039,PLN,2.191,9.16237185622404e-06
1040,MOB3B,1.263,9.24549742711984e-06
1042,SNHG18,1.278,9.2587968380806e-06
1045,SFRP4,1.3430000000000002,9.356934226429649e-06
1048,NTRK2,2.436,9.50717249014228e-06
1052,RNF212,1.466,9.60525684385738e-06
1059,ACAN,1.399,9.953386934997e-06
1076,SAMD14,1.1840000000000002,1.095425627686e-05
1077,CAMK4,1.185,1.10714596775009e-05
1078,SPOCK1,1.107,1.10786820420884e-05
1079,FMO1,2.975,1.12330509823141e-05
1081,C1RL,1.1,1.1379479537316301e-05
1085,SPOCK3,2.845,1.15492141763862e-05
1087,HIST1H2BK,1.205,1.1667190197370098e-05
1090,ADM2,1.1640000000000001,1.1759240959327e-05
1094,SLC22A3,3.215,1.20616792905535e-05
1096,PTGDR,2.2569999999999997,1.2190481017013198e-05
1097,SRGN,1.2009999999999998,1.22800139882342e-05
1098,CTTNBP2,2.1630000000000003,1.23200073632548e-05
1100,LINC00933,1.141,1.26781456991777e-05
1105,ALDH1A3,2.241,1.2990664436344199e-05
1109,CLEC14A,2.275,1.31580116818742e-05
1112,ENTPD1,1.1079999999999999,1.3290485771501401e-05
1116,LRRK2,1.354,1.34935856441586e-05
1120,PSG5,1.555,1.3882675443294102e-05
1123,NFKBIL1,4.522,1.42970520063846e-05
1124,PALM,1.057,1.4327860204850101e-05
1129,IL33,2.56,1.46055743973763e-05
1131,RXFP1,1.9409999999999998,1.47532597728177e-05
1142,GABRE,1.262,1.5274825577783403e-05
1143,ZFYVE28,1.232,1.5720524374737102e-05
1145,BMPER,1.713,1.57872718509704e-05
1146,HGF,1.756,1.57877329717862e-05
1149,GYPE,1.518,1.62469177146077e-05
1152,MYH10,1.04,1.63609097987666e-05
1155,SNCAIP,1.49,1.65137150831573e-05
1157,VASN,1.42,1.6544094876299403e-05
1162,FLNB-AS1,1.305,1.6982329917254402e-05
1164,AOC3,1.7890000000000001,1.7044421219104597e-05
1169,CDC42EP5,1.564,1.73951297697024e-05
1172,SCARF1,1.288,1.76011536987561e-05
1180,JAKMIP3,1.14,1.82443654802392e-05
1181,STMN3,1.042,1.8251522634858604e-05
1182,TGM2,1.624,1.82599782190395e-05
1192,PCOLCE2,2.158,1.91153394536188e-05
1193,C1QL3,1.225,1.91828318833855e-05
1195,IL20RB,1.9140000000000001,1.9408368649044896e-05
1197,HRH1,1.304,1.9560501388980802e-05
1200,DNM1,1.45,1.97431665503543e-05
1205,CNTNAP1,1.357,2.00581114119495e-05
1206,AADAC,4.322,2.0329490185899e-05
1208,LINC00974,2.356,2.04971588804684e-05
1209,PCDHB3,1.209,2.05049779776155e-05
1214,ISLR,1.268,2.1083541532065e-05
1218,BHMT,1.419,2.1789598848620497e-05
1223,COL6A1,1.005,2.1974462257875197e-05
1228,MEG9,1.54,2.2425634992339102e-05
1238,SLC13A3,1.444,2.31935028814536e-05
1240,GREM2,1.609,2.32931229833446e-05
1242,NYAP1,2.191,2.3638454263657102e-05
1246,LINC01139,2.19,2.37989701926377e-05
1247,LTBP4,1.149,2.39748320037036e-05
1254,P3H2-AS1,2.15,2.4639660378572798e-05
1255,FN1,1.155,2.48209933696049e-05
1257,TMEM253,1.557,2.52758661979472e-05
1260,APOBEC3D,1.032,2.55012560730917e-05
1261,BMP5,4.238,2.56365637737893e-05
1262,SERPINB2,2.282,2.5651140002682e-05
1271,TACR1,1.969,2.61097893558858e-05
1273,CSTA,1.605,2.6212479813465803e-05
1275,BANK1,1.482,2.6610601942119502e-05
1276,OPCML,1.695,2.67235259446113e-05
1277,OR2A20P,1.614,2.67734808673404e-05
1280,LRIG3,1.1,2.70357393693838e-05
1283,LINC02076,1.327,2.71512520828219e-05
1288,F2RL2,1.492,2.7622502792337395e-05
1294,FAM9B,2.281,2.8296725634228003e-05
1301,ARMC12,1.587,2.91183476114586e-05
1303,OR2A7,2.202,2.92719955780036e-05
1304,MUC1,1.008,2.93281595227601e-05
1317,RCOR2,1.3,3.0602286103825204e-05
1323,GDF10,3.014,3.10231967513273e-05
1325,CNKSR2,1.538,3.13581435804508e-05
1329,APOD,1.702,3.1741114592912e-05
1331,HFM1,1.3630000000000002,3.21735569136829e-05
1343,PRPH2,1.178,3.35989192135713e-05
1348,ST6GALNAC5,1.037,3.41594096335567e-05
1350,CYB561D2,1.485,3.42534739398123e-05
1352,METTL7A,1.0759999999999998,3.44372661780603e-05
1356,CDH3,2.01,3.49997608821098e-05
1357,CAPG,1.083,3.50051519591556e-05
1358,LOC400553,1.337,3.52554597656117e-05
1369,CDH10,2.501,3.8008511183394204e-05
1370,GPRC5A,1.286,3.81079289329226e-05
1376,SH2D3C,2.5340000000000003,3.850797385962561e-05
1379,LOC101929523,1.11,3.86814251816225e-05
1382,CEND1,1.177,3.90017416232848e-05
1383,RIPK3,2.256,3.9006646847437e-05
1388,LYPD1,2.041,3.9509987801713504e-05
1389,CCR10,1.6880000000000002,3.96346604990089e-05
1392,MLKL,1.01,4.00606886250121e-05
1393,CFHR1,1.3090000000000002,4.05031898251568e-05
1394,SLC9A5,1.4480000000000002,4.0476354329551e-05
1399,KCNK2,1.169,4.17176047397086e-05
1401,C5orf17,1.3980000000000001,4.28262235016849e-05
1404,CPXM2,3.012,4.31688402837889e-05
1416,MFSD2B,1.29,4.59601472383926e-05
1424,MICAL2,1.002,4.748938959959121e-05
1429,LOC100129940,1.599,4.91668041545414e-05
1431,FHDC1,1.045,4.93318709110301e-05
1446,MAN1C1,1.301,5.2201556160056394e-05
1449,MT1G,1.3840000000000001,5.30080999843755e-05
1450,LINC00954,1.0290000000000001,5.29609625935363e-05
1464,DKK1,1.429,5.40058436358974e-05
1465,SYNDIG1,1.119,5.4414662061754904e-05
1466,JADE2,1.087,5.43909650449436e-05
1467,WNT10B,1.2930000000000001,5.46929418753396e-05
1470,KANSL1-AS1,1.187,5.54090428276489e-05
1477,NEFL,1.4340000000000002,5.7581878857107494e-05
1482,PLK5,2.5140000000000002,5.8314580471258494e-05
1483,CDH18,2.082,5.84412611719114e-05
1484,MIR409,2.562,5.8497863310192505e-05
1487,MICA,3.319,5.8912385569391506e-05
1498,PRELP,1.251,6.0870338899733104e-05
1499,TRPC6,2.171,6.0986988484922105e-05
1503,EGFL6,4.159,6.218055270434039e-05
1505,HIST1H4I,1.109,6.26672772563659e-05
1511,MX2,1.3259999999999998,6.38312506734233e-05
1512,SCN9A,1.27,6.3962752452292e-05
1519,MN1,1.157,6.44021809568474e-05
1521,FKBP9P1,1.3090000000000002,6.44588113327952e-05
1522,LINC00924,2.226,6.45136499374087e-05
1528,HTR1F,1.9169999999999998,6.51484466460634e-05
1529,GSC,2.124,6.58501075167321e-05
1539,CFTR,1.3259999999999998,6.834059547085501e-05
1551,FAM212A,1.075,7.02293471940335e-05
1562,PACERR,2.109,7.41129998125063e-05
1566,SLC19A3,1.288,7.469690893714241e-05
1572,FRMPD4,1.993,7.665931956000641e-05
1573,P2RY1,1.865,7.75935328494114e-05
1576,KDR,2.415,7.82152200278665e-05
1578,IL26,2.783,7.84338523468803e-05
1581,GJA1,1.079,7.866620043456509e-05
1583,PKIB,1.2009999999999998,7.92769621743859e-05
1585,PSCA,1.564,8.00021934530511e-05
1586,MYBPC1,3.612,8.007464196583721e-05
1588,STEAP2,1.2590000000000001,8.084035693504571e-05
1597,PHYHIP,1.228,8.209287817150429e-05
1601,KRT222,3.6189999999999998,8.27768265668427e-05
1607,ZP1,2.214,8.463926632231129e-05
1609,PDE3A,1.5390000000000001,8.459082906934351e-05
1617,CNTNAP3,1.7690000000000001,8.6370456054306e-05
1618,CHRNE,1.73,8.65690478733338e-05
1619,ZBED9,1.385,8.666602217064e-05
1620,MST1R,1.0170000000000001,8.681394987623829e-05
1629,LOC100130417,1.227,8.969273417159641e-05
1637,C4BPA,2.448,9.349624299514649e-05
1638,GRK5,1.18,9.41200676950547e-05
1640,MMP3,1.993,9.545565852529e-05
1641,ADAMTS3,1.4180000000000001,9.54470565363591e-05
1642,ROR2,1.8219999999999998,9.53525081502905e-05
1643,PAPPA,1.465,9.55750027767722e-05
1655,ARHGEF4,1.213,9.812399031695821e-05
1661,NOVA1,1.422,0.00010066465337006
1668,IL1R2,2.5780000000000003,0.00010252931370350601
1670,PPP1R1B,1.976,0.000103056836022113
1672,CASC10,1.03,0.00010497642789406
1675,HOXD9,1.548,0.000106167029415078
1676,SPESP1,1.525,0.000106743539757669
1684,RAC2,1.406,0.00011245198908323301
1690,MYH15,2.099,0.000115418842940689
1693,BGN,1.702,0.00011616426502656999
1695,PCP4L1,1.7469999999999999,0.00011680259791575701
1696,IRF4,2.2880000000000003,0.000117530062819821
1701,CH17-360D5.1,2.798,0.00011941224532598201
1702,TREX2,1.251,0.000119028532852618
1714,LINC02204,1.256,0.000120801059299577
1722,PDE7B,1.22,0.000123835735428735
1726,FAM131B,1.074,0.00012546705421226498
1730,PDE1C,1.3019999999999998,0.00012621193070516202
1731,CD163L1,2.401,0.00012642902881303898
1745,LINC00896,1.7080000000000002,0.000132140934816256
1748,KCTD16,1.3430000000000002,0.000132938099872375
1749,TMEM240,1.247,0.0001330302187509
1758,SLC27A3,1.236,0.00013614002867373898
1764,MYOZ3,1.294,0.000138103880417609
1774,LINC01151,2.4730000000000003,0.000142327831641846
1775,LOC643733,1.291,0.000142357427984657
1776,CRYBG1,1.0959999999999999,0.00014226700116430402
1784,CES4A,1.171,0.00014756432921330702
1794,LOC105375929,2.47,0.00015468772573481998
1800,MATN4,3.135,0.000156812645206478
1807,COL14A1,1.459,0.000159335577727353
1809,LOC105375166,2.086,0.0001597902153659
1814,HIST1H2AG,1.021,0.00016345078464103
1822,CXADRP3,3.07,0.000168846899871989
1825,LONRF2,1.167,0.000169309717792024
1826,LEPR,1.13,0.000169521241860365
1827,TNFSF10,1.3330000000000002,0.000169780808079271
1832,FGF7,1.24,0.000171472210733443
1852,STXBP2,1.103,0.00017935114619877098
1853,CNN1,1.6540000000000001,0.00017983209785081298
1854,KCNS1,1.436,0.000182391114244303
1872,LINC01886,1.4269999999999998,0.000192258810378379
1885,EPHB6,1.013,0.000198275405642148
1899,LOC100240734,1.507,0.000206244723421108
1912,SLFN11,1.258,0.000209875886618179
1914,SLC23A3,1.15,0.000210107553292251
1918,C4B,1.56,0.00021244649053041298
1926,TSKS,1.462,0.00021492588678310502
1927,IQGAP2,1.0659999999999998,0.000215418723509506
1928,PCDHGA12,1.079,0.00021542545087683502
1931,CNTNAP3B,1.534,0.000216777873998064
1933,BCHE,2.3409999999999997,0.000220038038074132
1934,LINC01085,2.489,0.000220033689069898
1939,NKD2,2.432,0.00022348994073683102
1943,MIR143,1.229,0.00022488534997762598
1949,LPAL2,1.008,0.00022682282849127003
1959,HAAO,1.439,0.00023343049043507598
1960,SMIM21,2.0869999999999997,0.00023367055941014102
1961,COL4A6,1.569,0.000233584238508087
1967,COL4A1,1.32,0.000235401767987692
1971,SPTA1,1.875,0.000239006886148721
1979,DEF6,1.236,0.000242246833000111
1988,INMT-MINDY4,2.261,0.00024849942754215696
1994,IRX2,2.846,0.000251804822042412
2005,SNORD113-3,1.865,0.000257105905153537
2014,PTPRT,2.1719999999999997,0.000261892191343025
2015,P2RY14,3.8680000000000003,0.000261799154347778
2020,COMP,1.704,0.000263637878414304
2025,TRIM46,1.093,0.00026926225440279504
2026,PLCE1-AS1,1.109,0.000270792575522312
2047,PIP5KL1,1.024,0.000289354418578594
2051,TMOD4,2.323,0.0002904480781097
2065,C10orf53,1.507,0.000297546161849598
2068,KIAA1324L,1.218,0.000298366811594538
2070,NDUFA4L2,1.766,0.000299339759981637
2073,PLPPR5,2.103,0.00030131174769609
2076,PGR,3.092,0.00030405941048094597
2081,EVI2B,1.755,0.000305355117997999
2082,SLCO2A1,1.589,0.000305969682225194
2097,RTL1,1.6680000000000001,0.000317567144385787
2101,GPR146,1.16,0.000321517360035446
2103,SLC12A1,1.5230000000000001,0.000323042504816789
2106,FAM105A,1.29,0.000325496419241588
2119,GOLGA8O,3.466,0.00033600467867639903
2127,MOV10L1,1.0070000000000001,0.000345758424048311
2130,SERPINB11,2.937,0.00034888722232350697
2132,ARHGEF35,1.204,0.000349641868410833
2134,FRG2C,1.474,0.000355815194344643
2145,ABCD2,2.013,0.000371206609745153
2154,LINC02102,1.396,0.00037970322235821496
2158,PSMB9,1.136,0.000382192552655897
2162,MEDAG,1.074,0.000389282558314317
2166,SLC7A14,1.044,0.000390005398889637
2169,IL16,1.12,0.000390420343700788
2173,LINC00200,2.734,0.000392600679360877
2187,ROR1-AS1,1.013,0.000404567655687071
2198,TNFRSF11A,1.635,0.000410138117502237
2204,MIR656,2.004,0.00041724626158551
2208,CT62,1.4769999999999999,0.00041958653273498303
2217,SH3TC1,1.287,0.000427362679455146
2234,MLN,2.342,0.00044482326598917004
2236,EPN3,1.255,0.000450168783992361
2241,TRIM47,1.127,0.00045308897735118895
2255,ARHGDIB,2.024,0.00046710636364435303
2261,LINC01915,1.745,0.00047517062280410193
2266,C20orf141,3.34,0.000480519467127426
2267,HTR2B,1.555,0.000481184647008661
2269,RASGRP1,1.1740000000000002,0.000482729649216437
2272,C9orf50,1.113,0.00048542336495425195
2299,ZNF467,1.419,0.000510548439543555
2304,ANXA10,1.716,0.0005124534454878269
2318,LOXL3,1.082,0.000533662269434964
2326,PHF1,1.247,0.000543462997579021
2331,NXPH3,1.3769999999999998,0.000546848060538479
2336,SCN4B,2.7289999999999996,0.000551295576084313
2346,MEG8,1.052,0.0005650672758140669
2370,GPSM3,1.4769999999999999,0.00058583614202458
2380,POSTN,1.54,0.000591743380719259
2381,STRA6,1.472,0.000593524072852737
2385,FAM81B,2.089,0.000601272424766592
2401,DMKN,1.238,0.000620601256775705
2407,LOC101929839,1.167,0.000629371435224766
2410,LIPM,2.32,0.0006337699923357299
2421,MEIS2,1.023,0.000644814440205297
2432,CXCL2,1.619,0.0006616203966025111
2441,HGD,1.482,0.000678295870262531
2445,CCDC184,1.135,0.000687084223655783
2454,OR2A42,1.651,0.000705041940003825
2458,GNGT2,1.465,0.0007094136672114941
2470,LINC01168,2.242,0.0007229482254097411
2476,B3GALT4,1.023,0.0007306035009584111
2486,CFI,1.39,0.0007478158599682531
2487,HNRNPA1P33,1.742,0.000750541151750534
2498,PDXDC1,1.044,0.00076371176308311
2499,HLA-DOB,2.414,0.000765495979750347
2506,TTLL6,1.929,0.000774254465062188
2510,LINC02323,1.847,0.000778311095463866
2511,DIRAS2,1.103,0.0007790413326049559
2516,LINC01152,1.003,0.0007813938444685691
2529,CSMD2,1.105,0.000798758328555858
2531,KLK1,2.458,0.00080197772837988
2537,NPY1R,2.0869999999999997,0.000816170521598871
2563,KCNA4,2.249,0.000852366350642234
2564,LIN7A,1.276,0.000852139457385759
2572,ANPEP,1.035,0.000871996064483451
2574,MRVI1-AS1,1.6340000000000001,0.000882022488932708
2577,LYVE1,2.121,0.0008839669493958391
2583,KLF14,1.755,0.000892098127014367
2590,HPSE,1.1520000000000001,0.00089842682923952
2604,FGL2,1.097,0.000912849132204398
2605,CHST1,1.7180000000000002,0.00091345021950951
2606,TNC,1.0170000000000001,0.0009163729972304391
2633,ERAP2,1.3519999999999999,0.00096871616777163
2639,CHI3L2,1.565,0.000982362711046846
2641,AHR,1.883,0.0009829458788044641
2662,RERG,1.188,0.00101313892479879
2671,HIST2H4A,1.01,0.00101999081325625
2689,COL4A2,1.021,0.00104930872030398
2703,SUCNR1,2.401,0.00108432918371221
2716,GUCY1A3,1.507,0.0011088414011060901
2724,ITM2A,2.199,0.0011319655029196
2727,LINC01050,2.863,0.0011333424130658
2734,OAS2,1.3730000000000002,0.0011422859415093
2740,C2,1.227,0.00115855555984094
2741,ADH1A,1.051,0.0011602338923398401
2746,CYSLTR1,1.177,0.00116708400702046
2756,MYOM2,1.925,0.00118729893441509
2766,ADGRL4,1.16,0.00120975258874886
2779,ERBB4,1.285,0.00123245710061161
2791,C3orf70,1.127,0.0012526003074390401
2809,LINC00484,1.765,0.00129460563164315
2813,LINC01637,1.4609999999999999,0.00130852163561154
2817,SNAI3,1.3880000000000001,0.0013106130836938099
2825,SORCS3,2.197,0.0013253186016649698
2845,GPR176,1.112,0.0013700624240570599
2856,PHEX,1.2,0.0013919432720404699
2859,GRIN2A,1.581,0.00139692470655769
2861,ITGA9,1.1909999999999998,0.00139991054758792
2862,IFI44L,1.5919999999999999,0.00140286900453927
2869,TULP2,2.202,0.0014223176696601199
2872,C7orf61,1.117,0.00142456459085205
2885,ABI3,1.35,0.00146313015037695
2900,STEAP1B,1.5430000000000001,0.00149628469310162
2903,CDHR4,1.178,0.00149824998192958
2905,MROH2A,2.042,0.00150462754457556
2908,ST6GAL2,1.294,0.0015082958820466302
2917,CP,1.051,0.00153614618490205
2928,ST3GAL6-AS1,1.409,0.0015646820947032801
2950,GPR37,1.808,0.0016088332991829998
2952,ELFN1,1.056,0.00161834818284905
2954,DACH1,2.419,0.00162304435146433
2958,FOXF1,1.715,0.00163492918445905
2965,GIMAP2,1.058,0.0016599679058376
2994,TBX18-AS1,1.105,0.0017511897065844802
3003,GPC5-AS1,1.492,0.00177477198288713
3011,SERTAD4,1.005,0.00179423744573487
3013,LINC00398,1.854,0.0018010763498537698
3017,LOC105376382,1.103,0.0018063997581662802
3021,DDX53,1.9769999999999999,0.00182380618001428
3030,LOC101929268,1.314,0.0018442192170217
3035,SCN7A,1.178,0.00185642336617528
3048,CLUL1,1.01,0.00190127381044807
3060,LGI2,1.464,0.0019316743231738301
3071,ERICH2,1.65,0.0019519855834127398
3087,GOLGA6L9,1.016,0.0019940152550911396
3094,CLDN7,1.305,0.00201027033036463
3099,PRSS35,1.237,0.00201292876150151
3132,GBP6,2.063,0.00207395642588586
3140,CLCNKA,1.06,0.00208960512913565
3154,EVA1C,1.102,0.00212099132858024
3155,C1orf158,1.01,0.00212598141745032
3172,ZNF804A,1.3659999999999999,0.00219401333709332
3173,FAM162B,1.589,0.00219295270143188
3178,C8orf74,1.369,0.00220458475064782
3185,LRRIQ4,1.619,0.0022268514793425303
3186,LOC105369921,1.939,0.0022278899959809802
3190,RSPO2,1.692,0.00223987654671227
3196,SSTR1,1.158,0.00225692164285965
3199,PTGDR2,1.92,0.00226838520751754
3212,CD70,1.327,0.00230873554840073
3216,MIR199A1,1.8459999999999999,0.00232080777673875
3218,ADGRG4,1.7180000000000002,0.0023304536327536
3241,PDGFRL,1.6369999999999998,0.00240710982805733
3272,PPFIA2,1.651,0.0025122898207893397
3281,CYP2W1,1.381,0.0025620951751014
3285,OTX1,1.272,0.00257424636698309
3286,SERPINA11,1.163,0.00257398187369592
3288,CA11,1.054,0.00258105782488692
3301,MIR541,1.954,0.0026325707000613603
3309,EREG,1.1420000000000001,0.00265330084496986
3312,SEMA5B,1.545,0.00267499362152935
3315,LAMA1,1.065,0.00267997797846287
3341,GRM5-AS1,2.053,0.00280234516294554
3344,MIR410,1.706,0.0028082738950948602
3345,TSPAN8,1.663,0.0028110109680989
3363,TEX36,2.041,0.00288396040371135
3373,LOC105373805,1.636,0.0029187647007869397
3378,HLA-B,2.369,0.0029443350092478
3403,SENCR,1.197,0.0030254887533334197
3415,FAM167B,1.0090000000000001,0.00307602080566024
3417,CLGN,1.124,0.0030824272816338
3434,MYOC,1.2930000000000001,0.00313002571833303
3435,MARVELD2,1.7590000000000001,0.00313129299787497
3453,MALL,1.1179999999999999,0.00320824068674928
3456,COLEC12,1.389,0.00322903114779671
3461,VWA7,1.105,0.0032450668936286
3474,TNS4,1.02,0.0032905447103875603
3477,DAZL,1.83,0.0033119044500662
3502,KCNJ9,1.379,0.0034143100412872
3508,MYADML2,1.6030000000000002,0.0034678125303447
3523,CYP7B1,1.9569999999999999,0.0035447368364949897
3541,ITGA2,1.033,0.0036678002490601897
3543,TMEM74,1.2670000000000001,0.00368971144674372
3544,HOXD10,1.473,0.0037018383049173
3548,LINC00449,1.1,0.0037271780956380203
3557,ANGPTL7,1.199,0.00374505872715381
3566,LOC101927815,1.11,0.00381505040155115
3569,DNER,1.514,0.0038239338181370102
3602,LOC101928436,1.261,0.00402649698604447
3612,PSMB8-AS1,1.167,0.00406618453807158
3621,OR2S2,1.274,0.00408367400703134
3622,KANK3,1.234,0.0040849359231156105
3630,FBN2,1.463,0.0041086535730329105
3632,HRH2,1.6469999999999998,0.004113374922118221
3634,C2CD4D,1.054,0.0041205975849534894
3635,KL,1.133,0.004121075291699161
3638,COL11A2,1.7619999999999998,0.0041241978770591705
3649,PDZRN4,1.6980000000000002,0.0041678799224667395
3653,COX4I2,1.706,0.0041945361471469895
3684,CYP19A1,1.379,0.00433984544389622
3686,LOC105369739,1.204,0.0043447175595266
3695,VSIG2,1.442,0.0043914680581042895
3696,MIR1273D,1.2109999999999999,0.00440078592641435
3700,LINC00570,1.064,0.00442262945529786
3736,CERS4,1.411,0.00459607873219297
3740,PLEKHG4B,1.4169999999999998,0.00461352590525425
3746,MAPK4,2.54,0.004632803996511129
3753,CACNA1G,1.02,0.00467119775086206
3757,KANSL1,1.699,0.00468642997661947
3760,LINC01142,2.1830000000000003,0.004716829517698739
3763,ACACA,1.165,0.00473471319881078
3765,CCL20,1.584,0.00475856418017929
3773,TNFSF8,2.1590000000000003,0.004816697233153779
3789,LINC00622,1.3559999999999999,0.00490759101073185
3820,LOC101927762,1.81,0.00507018028131401
3855,MRGPRF-AS1,1.0959999999999999,0.00525922071250049
3858,MRGPRX3,1.114,0.0052642439686108105
3869,ASPG,1.545,0.0053286350871396
3870,FABP4,2.0909999999999997,0.0053488757395047295
3881,MUC20,1.416,0.00540119939285755
3882,ABCC6P1,1.324,0.00541643116287865
3902,IFNA1,1.903,0.00553683980286644
3919,SLC16A11,1.4380000000000002,0.00562375259531369
3920,RYR2,1.12,0.00562627224997834
3944,CCDC144NL,1.199,0.0057428123874397104
3952,FEZF1-AS1,2.165,0.0057672564322158795
3965,ATE1-AS1,1.29,0.0058567614055695105
3967,C2-AS1,1.176,0.00586443039613735
4010,PRAMENP,1.626,0.0060822563160036
4011,DCLK3,1.4169999999999998,0.00609473545172129
4016,MIR2052HG,1.732,0.00611952722094093
4023,KIF26B,1.401,0.0061895957740686295
4024,LRRC36,1.17,0.00619654833708392
4036,CLIC5,1.0979999999999999,0.006280057798281839
4037,ANOS1,1.026,0.00628775137321199
4045,MIR3689B,1.831,0.0063668723780033
4049,LINC00599,1.693,0.0063992191042018
4056,SYCE1,1.652,0.00644749070181342
4082,RNF144A,1.137,0.0065996837544132604
4116,CPVL,1.365,0.00685049259469068
4126,CYP21A1P,1.49,0.006905544525496629
4127,PTPRN2,1.18,0.00690385867483465
4129,ALOXE3,1.6,0.00691666023358995
4130,AJAP1,1.443,0.00692190274049578
4153,FGF16,1.296,0.00709560424376173
4166,HSPA12B,1.1440000000000001,0.0071787801336661095
4169,LOC105370906,1.6680000000000001,0.0072117487180973095
4172,ZNF341-AS1,1.3940000000000001,0.007223145997985621
4173,LOC440084,1.52,0.00722251581001902
4178,NAV2-AS5,1.56,0.00725442184966401
4187,NDST3,1.331,0.00727533486800195
4191,OAS1,1.2770000000000001,0.007305253155641379
4205,CD36,1.161,0.00738711084267621
4223,EMCN,1.311,0.00755310668137447
4236,MYOT,1.932,0.0076836562768584
4239,LOC100507657,2.01,0.007717431170128609
4262,PRR9,1.9069999999999998,0.007835518022436191
4279,C9,1.162,0.007924241585625259
4302,CCDC155,1.054,0.008135398832074009
4319,THSD7A,1.111,0.00832148269107047
4351,DCC,1.304,0.008575837114388609
4353,HIST1H2BG,1.005,0.00862961821580245
4358,PAPPA2,1.122,0.00867178812581785
4398,FAM26D,1.44,0.00901484629510548
4415,GYPB,1.3840000000000001,0.00914665141365005
4435,RBP4,1.4269999999999998,0.009261544498660809
4442,MYCT1,1.449,0.00929583193585747
4451,TMPRSS11A,2.156,0.009358512385673529
4476,THEMIS,1.2329999999999999,0.00956311327981778
4493,HAR1B,1.016,0.00968342560086026
4501,EPHA5-AS1,1.614,0.00974888255256525
4507,LOC105370757,1.479,0.00977968454772749
4526,TMEM200C,1.198,0.00993736236332428
4532,RGS22,1.046,0.0099654930016143
4549,LINC00540,1.2770000000000001,0.010091462680764999
4573,SYN2,1.305,0.0103599749919618
4579,MIR4313,1.839,0.0104310616723446
4585,LOC101928516,1.787,0.010468728150274999
4586,HSD3B1,1.6540000000000001,0.0104684303766562
4589,IRF7,1.261,0.0104736714209337
4602,FYB,1.4980000000000002,0.0105783213219972
4617,CYP2D7,1.444,0.010744220967137
4618,SNORA2C,1.381,0.0107515164040567
4635,CADPS,1.1340000000000001,0.0109533629172807
4648,HNF4G,1.181,0.0110939649873666
4652,LINC00982,1.2,0.0111532763225729
4679,GPC5,1.49,0.0114199622345812
4681,BDKRB2,1.0959999999999999,0.0114435543346101
4693,SMLR1,1.175,0.0115308732551511
4697,DSG2,1.2309999999999999,0.011566650322034999
4703,CYP2D6,1.7930000000000001,0.0116055736914584
4725,KNDC1,1.2329999999999999,0.0117626025615691
4738,KIF17,1.183,0.0119351257933424
4755,TRPC3,1.127,0.0120795349159987
4759,LINC00710,1.261,0.0121192899581683
4774,OR7E12P,1.374,0.0123354286843794
4786,TSSK2,1.892,0.0124844144904731
4795,BHLHA15,1.415,0.0125576507627366
4806,CCDC33,1.216,0.0126585417111879
4808,MIR6753,1.06,0.012681893486408
4809,CTAGE8,1.598,0.012686260016035
4810,RTN1,1.214,0.0126959862208212
4855,TSHR,1.084,0.0131934809826237
4863,CDH6,1.023,0.013259518633501001
4903,SPRR2D,1.452,0.0137082365444258
4904,SNORA24,1.6880000000000002,0.0137146546784403
4956,PRSS3,1.33,0.0143355654417983
4960,LGI1,1.16,0.014435108338058998
4964,PRAME,2.033,0.0144831878440075
4967,PLA2G4A,1.341,0.0145168869263517
4974,GOLGA8M,1.137,0.0146008665071413
4979,TCTEX1D1,1.112,0.0146401919464425
4997,LOC100506444,1.1059999999999999,0.0147743669555734
5004,MIR450A1,1.249,0.0148661559656589
5028,CPSF4L,1.5130000000000001,0.0151611813357149
5031,B3GNT6,1.452,0.0151718264927168
5037,CRYGN,1.139,0.0152500569419075
5039,CTAGE1,1.2109999999999999,0.0152552743231848
5071,NRG3,1.69,0.0155435394468044
